       fs     200K     300K    400K     500K
  159650 0.09832 0.21895 0.93619 1.27892
  159700 0.09833 0.21899 0.93678 1.28055
  159750 0.09834 0.21904 0.93735  1.2822
  159800 0.09834 0.21909 0.93791 1.28386
  159850 0.09835 0.21915 0.93846 1.28553
  159900 0.09837  0.2192   0.939  1.2872
  159950  0.0984 0.21925 0.93953 1.28887
  160000 0.09844 0.21929 0.94003 1.29056
  160050 0.09848 0.21933 0.94051 1.29226
  160100 0.09852 0.21937 0.94098 1.29398
  160150 0.09857  0.2194 0.94143 1.29571
  160200 0.09862 0.21944 0.94186 1.29745
  160250 0.09867 0.21949 0.94227 1.29921
  160300 0.09872 0.21953 0.94267 1.30098
  160350 0.09878 0.21958 0.94305 1.30274
  160400 0.09883 0.21964 0.94341 1.30449
  160450 0.09888  0.2197 0.94374 1.30621
  160500 0.09892 0.21976 0.94404 1.30791
  160550 0.09895 0.21982 0.94432 1.30958
  160600 0.09898 0.21988 0.94457 1.31122
  160650 0.09901 0.21994  0.9448 1.31285
  160700 0.09904    0.22   0.945 1.31447
  160750 0.09906 0.22005 0.94519 1.31607
  160800 0.09907  0.2201 0.94536 1.31768
  160850 0.09907 0.22015 0.94551 1.31927
  160900 0.09907 0.22021 0.94564 1.32085
  160950 0.09907 0.22027 0.94575 1.32241
  161000 0.09908 0.22034 0.94582 1.32396
  161050 0.09909  0.2204 0.94587 1.32548
  161100  0.0991 0.22045 0.94588 1.32697
  161150 0.09911  0.2205 0.94588 1.32842
  161200 0.09912 0.22054 0.94585 1.32987
  161250 0.09912 0.22057  0.9458 1.33131
  161300 0.09912  0.2206 0.94574 1.33274
  161350 0.09913 0.22065 0.94564 1.33415
  161400 0.09913 0.22069 0.94552 1.33553
  161450 0.09914 0.22073 0.94535 1.33687
  161500 0.09915 0.22077 0.94516 1.33817
  161550 0.09916 0.22082 0.94493 1.33943
  161600 0.09916 0.22086 0.94468 1.34068
  161650 0.09917  0.2209  0.9444 1.34192
  161700 0.09918 0.22093 0.94409 1.34314
  161750 0.09918 0.22096 0.94377 1.34433
  161800 0.09918 0.22097 0.94344  1.3455
  161850 0.09918 0.22098 0.94311 1.34666
  161900 0.09918 0.22098 0.94278  1.3478
  161950 0.09918 0.22096 0.94245 1.34894
  162000 0.09918 0.22094 0.94212 1.35009
  162050 0.09918 0.22089 0.94179 1.35123
  162100 0.09918 0.22083 0.94145 1.35238
  162150 0.09918 0.22076 0.94112 1.35353
  162200 0.09918 0.22067 0.94079 1.35467
  162250 0.09918 0.22057 0.94047  1.3558
  162300 0.09919 0.22045 0.94017 1.35691
  162350 0.09919 0.22032 0.93986 1.35802
  162400 0.09921 0.22017 0.93957 1.35913
  162450 0.09922 0.22001 0.93928 1.36023
  162500 0.09923 0.21985 0.93901 1.36134
  162550 0.09924 0.21967 0.93875 1.36245
  162600 0.09925 0.21948  0.9385 1.36358
  162650 0.09925 0.21928 0.93828 1.36471
  162700 0.09925 0.21906 0.93808 1.36586
  162750 0.09926 0.21883  0.9379 1.36701
  162800 0.09926 0.21858 0.93775 1.36815
  162850 0.09927 0.21833 0.93762 1.36928
  162900 0.09928 0.21808 0.93752  1.3704
  162950 0.09929 0.21785 0.93742 1.37153
  163000  0.0993 0.21762 0.93734  1.3727
  163050 0.09931  0.2174 0.93727  1.3739
  163100 0.09933 0.21718 0.93721 1.37513
  163150 0.09934 0.21698 0.93717 1.37642
  163200 0.09937 0.21677 0.93715 1.37776
  163250 0.09939 0.21657 0.93716 1.37915
  163300  0.0994 0.21638  0.9372 1.38059
  163350 0.09942 0.21619 0.93725 1.38205
  163400 0.09942 0.21601 0.93733 1.38352
  163450 0.09943 0.21584 0.93743 1.38499
  163500 0.09943 0.21568 0.93755 1.38647
  163550 0.09943 0.21554 0.93769 1.38795
  163600 0.09943  0.2154 0.93785 1.38945
  163650 0.09941 0.21527 0.93805 1.39099
  163700 0.09939 0.21514 0.93826 1.39254
  163750 0.09938 0.21503 0.93852 1.39412
  163800 0.09936 0.21494  0.9388  1.3957
  163850 0.09933 0.21486  0.9391  1.3973
  163900 0.09931  0.2148 0.93942 1.39892
  163950 0.09928 0.21476 0.93975 1.40056
  164000 0.09926 0.21474  0.9401 1.40224
  164050 0.09924 0.21474 0.94046 1.40395
  164100 0.09922 0.21475 0.94082 1.40566
  164150 0.09921 0.21479  0.9412 1.40737
  164200 0.09921 0.21483 0.94158 1.40907
  164250 0.09923 0.21489 0.94198 1.41075
  164300 0.09926 0.21495 0.94241  1.4124
  164350 0.09929 0.21504 0.94286 1.41405
  164400 0.09933 0.21513 0.94335 1.41569
  164450 0.09937 0.21523 0.94386 1.41735
  164500  0.0994 0.21535  0.9444 1.41901
  164550 0.09944 0.21548 0.94498 1.42067
  164600 0.09948 0.21561 0.94557 1.42233
  164650 0.09951 0.21574 0.94619 1.42398
  164700 0.09953 0.21588 0.94683  1.4256
  164750 0.09955 0.21601 0.94749  1.4272
  164800 0.09957 0.21615 0.94816 1.42878
  164850 0.09959 0.21628 0.94884 1.43033
  164900 0.09962 0.21641 0.94953 1.43185
  164950 0.09964 0.21654 0.95024 1.43336
  165000 0.09967 0.21668 0.95096 1.43485
  165050 0.09969 0.21682 0.95169 1.43631
  165100 0.09972 0.21697 0.95243 1.43774
  165150 0.09975 0.21712 0.95317 1.43914
  165200 0.09978 0.21727 0.95392 1.44052
  165250 0.09982 0.21742 0.95469 1.44187
  165300 0.09987 0.21757 0.95546 1.44319
  165350 0.09992 0.21773 0.95625 1.44447
  165400 0.09998 0.21788 0.95702  1.4457
  165450 0.10003 0.21804 0.95779 1.44687
  165500 0.10007 0.21819 0.95855 1.44797
  165550 0.10012 0.21834  0.9593   1.449
  165600 0.10016 0.21848 0.96003 1.44997
  165650  0.1002 0.21863 0.96075 1.45086
  165700 0.10023 0.21878 0.96146  1.4517
  165750 0.10027 0.21893 0.96215 1.45251
  165800 0.10029 0.21909 0.96284 1.45328
  165850 0.10032 0.21926 0.96353 1.45404
  165900 0.10034 0.21943 0.96421 1.45478
  165950 0.10036  0.2196  0.9649  1.4555
  166000 0.10038 0.21977 0.96558 1.45618
  166050 0.10041 0.21994 0.96628 1.45684
  166100 0.10043  0.2201 0.96698 1.45747
  166150 0.10045 0.22026 0.96766 1.45808
  166200 0.10047 0.22042 0.96833 1.45866
  166250 0.10049 0.22057 0.96898 1.45918
  166300  0.1005  0.2207  0.9696 1.45967
  166350 0.10051 0.22083 0.97019 1.46011
  166400 0.10052 0.22096 0.97076 1.46051
  166450 0.10052 0.22108  0.9713 1.46087
  166500 0.10052 0.22119 0.97182 1.46118
  166550 0.10053  0.2213  0.9723 1.46144
  166600 0.10053  0.2214 0.97275 1.46167
  166650 0.10053 0.22148 0.97318 1.46185
  166700 0.10053 0.22155 0.97357 1.46202
  166750 0.10053  0.2216 0.97393 1.46217
  166800 0.10053 0.22163 0.97426 1.46229
  166850 0.10052 0.22164 0.97458 1.46238
  166900 0.10051 0.22163 0.97487 1.46246
  166950  0.1005 0.22161 0.97514 1.46251
  167000 0.10048 0.22157 0.97537 1.46251
  167050 0.10046 0.22152 0.97558  1.4625
  167100 0.10044 0.22145 0.97577 1.46244
  167150 0.10043 0.22137 0.97594 1.46234
  167200 0.10042 0.22128 0.97609 1.46218
  167250 0.10042 0.22117 0.97622 1.46199
  167300 0.10042 0.22105 0.97631 1.46175
  167350 0.10042 0.22091 0.97636 1.46148
  167400 0.10042 0.22075 0.97638 1.46119
  167450 0.10041 0.22058 0.97638 1.46088
  167500  0.1004  0.2204 0.97635 1.46055
  167550 0.10039 0.22022 0.97631 1.46019
  167600 0.10037 0.22004 0.97624 1.45984
  167650 0.10036 0.21985 0.97615 1.45948
  167700 0.10034 0.21965 0.97606  1.4591
  167750 0.10032 0.21943 0.97597 1.45868
  167800 0.10031 0.21921 0.97587 1.45824
  167850 0.10029 0.21897 0.97577 1.45778
  167900 0.10026 0.21873 0.97566 1.45729
  167950 0.10025 0.21848 0.97555 1.45679
  168000 0.10023 0.21822 0.97544 1.45626
  168050 0.10023 0.21794 0.97534 1.45571
  168100 0.10023 0.21766 0.97524 1.45513
  168150 0.10023 0.21739 0.97514 1.45454
  168200 0.10023 0.21712 0.97506 1.45393
  168250 0.10023 0.21685   0.975  1.4533
  168300 0.10022 0.21658 0.97495 1.45266
  168350 0.10021  0.2163 0.97492 1.45203
  168400  0.1002   0.216  0.9749 1.45141
  168450 0.10019 0.21568 0.97491 1.45081
  168500 0.10017 0.21535 0.97492 1.45023
  168550 0.10015 0.21501 0.97493 1.44965
  168600 0.10013 0.21467 0.97495 1.44908
  168650  0.1001 0.21434 0.97497 1.44851
  168700 0.10006 0.21399   0.975 1.44794
  168750 0.10003 0.21364 0.97503 1.44739
  168800 0.09999 0.21328 0.97507 1.44686
  168850 0.09995 0.21291 0.97512 1.44633
  168900 0.09992 0.21253 0.97518 1.44582
  168950 0.09989 0.21217 0.97525 1.44532
  169000 0.09987  0.2118 0.97533 1.44484
  169050 0.09984 0.21144 0.97544  1.4444
  169100 0.09982 0.21108 0.97556 1.44402
  169150 0.09979 0.21073 0.97572  1.4437
  169200 0.09977  0.2104 0.97591 1.44345
  169250 0.09974 0.21008 0.97613 1.44326
  169300  0.0997 0.20977 0.97636 1.44312
  169350 0.09967 0.20947 0.97662 1.44305
  169400 0.09964 0.20917 0.97691 1.44305
  169450 0.09962 0.20886 0.97723 1.44314
  169500 0.09959 0.20857 0.97759 1.44331
  169550 0.09958 0.20829 0.97798 1.44354
  169600 0.09957 0.20802 0.97839 1.44383
  169650 0.09956 0.20777 0.97882 1.44418
  169700 0.09955 0.20753 0.97927 1.44459
  169750 0.09954  0.2073 0.97972 1.44506
  169800 0.09953 0.20709 0.98018 1.44556
  169850 0.09953 0.20689 0.98064 1.44612
  169900 0.09952 0.20669 0.98109 1.44672
  169950 0.09951  0.2065 0.98153 1.44736
  170000 0.09951 0.20633 0.98196 1.44805
  170050  0.0995 0.20616 0.98239 1.44879
  170100  0.0995 0.20601 0.98282 1.44958
  170150  0.0995 0.20587 0.98325 1.45041
  170200 0.09951 0.20575 0.98369 1.45129
  170250 0.09952 0.20564 0.98413 1.45222
  170300 0.09954 0.20554 0.98458 1.45318
  170350 0.09955 0.20545 0.98502 1.45417
  170400 0.09958 0.20537 0.98547  1.4552
  170450  0.0996  0.2053 0.98591 1.45625
  170500 0.09962 0.20524 0.98635 1.45733
  170550 0.09965  0.2052 0.98678 1.45843
  170600 0.09968 0.20518 0.98719 1.45954
  170650 0.09972 0.20516 0.98758 1.46067
  170700 0.09977 0.20514 0.98798 1.46184
  170750 0.09981 0.20513 0.98836 1.46304
  170800 0.09985 0.20511 0.98875 1.46427
  170850  0.0999  0.2051 0.98915 1.46552
  170900 0.09994 0.20509 0.98953 1.46679
  170950 0.09998 0.20509 0.98992 1.46807
  171000 0.10001 0.20509  0.9903 1.46936
  171050 0.10004 0.20511 0.99067 1.47065
  171100 0.10005 0.20512 0.99104 1.47192
  171150 0.10006 0.20513 0.99139 1.47317
  171200 0.10007 0.20515 0.99173  1.4744
  171250 0.10007 0.20517 0.99205 1.47562
  171300 0.10006 0.20518 0.99235 1.47682
  171350 0.10005 0.20518 0.99263 1.47802
  171400 0.10004 0.20517 0.99291 1.47922
  171450 0.10003 0.20515 0.99318 1.48042
  171500 0.10002 0.20513 0.99345 1.48164
  171550     0.1  0.2051 0.99371 1.48286
  171600 0.09999 0.20506 0.99398 1.48409
  171650 0.09999 0.20502 0.99424  1.4853
  171700     0.1 0.20496 0.99449 1.48649
  171750 0.10001  0.2049 0.99474 1.48764
  171800 0.10001 0.20484 0.99497 1.48876
  171850 0.10002 0.20476 0.99518 1.48985
  171900 0.10003 0.20469 0.99538 1.49088
  171950 0.10005 0.20461 0.99557 1.49189
  172000 0.10006 0.20453 0.99575 1.49286
  172050 0.10007 0.20446 0.99593 1.49381
  172100 0.10008 0.20439 0.99611 1.49475
  172150 0.10008 0.20431 0.99629 1.49566
  172200 0.10007 0.20422 0.99648 1.49655
  172250 0.10007 0.20413 0.99667 1.49742
  172300 0.10006 0.20403 0.99687 1.49826
  172350 0.10005 0.20392 0.99707 1.49905
  172400 0.10004 0.20381 0.99728 1.49981
  172450 0.10004 0.20369 0.99749 1.50055
  172500 0.10004 0.20357 0.99771 1.50126
  172550 0.10004 0.20343 0.99792 1.50197
  172600 0.10005 0.20327 0.99812 1.50266
  172650 0.10005  0.2031 0.99833 1.50333
  172700 0.10006 0.20291 0.99854 1.50398
  172750 0.10007 0.20271 0.99877 1.50462
  172800 0.10009 0.20251 0.99902 1.50525
  172850  0.1001  0.2023 0.99928 1.50587
  172900 0.10011 0.20209 0.99955 1.50648
  172950 0.10012 0.20187 0.99984 1.50708
  173000 0.10013 0.20165 1.00014 1.50766
  173050 0.10013 0.20142 1.00045 1.50821
  173100 0.10013 0.20118 1.00077 1.50875
  173150 0.10013 0.20093  1.0011 1.50926
  173200 0.10012 0.20068 1.00141 1.50976
  173250 0.10012 0.20043 1.00172 1.51027
  173300 0.10011 0.20016 1.00203 1.51076
  173350  0.1001 0.19989 1.00234 1.51125
  173400 0.10009 0.19962 1.00265 1.51172
  173450 0.10008 0.19933 1.00296 1.51219
  173500 0.10007 0.19904 1.00329 1.51264
  173550 0.10005 0.19875 1.00363 1.51307
  173600 0.10004 0.19847 1.00401 1.51349
  173650 0.10002 0.19819 1.00439  1.5139
  173700     0.1 0.19792 1.00479 1.51429
  173750 0.09998 0.19765 1.00518 1.51466
  173800 0.09996 0.19739 1.00556 1.51502
  173850 0.09993 0.19712 1.00596  1.5154
  173900 0.09991 0.19686 1.00635 1.51579
  173950 0.09989 0.19659 1.00675 1.51619
  174000 0.09988 0.19632 1.00715  1.5166
  174050 0.09987 0.19606 1.00754 1.51703
  174100 0.09986 0.19581 1.00791 1.51749
  174150 0.09985 0.19556 1.00826 1.51794
  174200 0.09985 0.19532 1.00859 1.51838
  174250 0.09984 0.19509  1.0089 1.51881
  174300 0.09984 0.19486 1.00921 1.51923
  174350 0.09984 0.19466  1.0095 1.51965
  174400 0.09985 0.19447 1.00979 1.52007
  174450 0.09987  0.1943 1.01006 1.52049
  174500 0.09988 0.19415 1.01033 1.52092
  174550 0.09989 0.19401  1.0106 1.52136
  174600 0.09991 0.19389 1.01088 1.52181
  174650 0.09992 0.19378 1.01116 1.52225
  174700 0.09993 0.19369 1.01143 1.52271
  174750 0.09994 0.19362 1.01169 1.52318
  174800 0.09994 0.19357 1.01194 1.52367
  174850 0.09995 0.19353 1.01219 1.52418
  174900 0.09997 0.19351 1.01242 1.52468
  174950 0.09999 0.19351 1.01265 1.52519
  175000 0.10001 0.19351 1.01288  1.5257
  175050 0.10003 0.19352 1.01311 1.52622
  175100 0.10004 0.19354 1.01333 1.52674
  175150 0.10005 0.19358 1.01355 1.52726
  175200 0.10006 0.19363 1.01377 1.52777
  175250 0.10006  0.1937 1.01398  1.5283
  175300 0.10006 0.19379 1.01418 1.52886
  175350 0.10005 0.19391 1.01436 1.52944
  175400 0.10004 0.19404 1.01452 1.53005
  175450 0.10003  0.1942 1.01467 1.53067
  175500 0.10003 0.19436  1.0148 1.53128
  175550 0.10002 0.19455 1.01491 1.53188
  175600 0.10002 0.19474   1.015 1.53248
  175650 0.10002 0.19495 1.01505 1.53309
  175700 0.10002 0.19516 1.01508 1.53371
  175750 0.10002 0.19538 1.01508 1.53434
  175800 0.10002 0.19561 1.01504 1.53498
  175850 0.10003 0.19585 1.01499 1.53565
  175900 0.10003 0.19609 1.01491 1.53632
  175950 0.10003 0.19633 1.01481   1.537
  176000 0.10003 0.19657  1.0147 1.53767
  176050 0.10002  0.1968 1.01459 1.53835
  176100 0.10001 0.19703 1.01445 1.53902
  176150 0.09999 0.19725  1.0143 1.53969
  176200 0.09997 0.19747 1.01414 1.54037
  176250 0.09995 0.19769 1.01398 1.54107
  176300 0.09992 0.19792  1.0138 1.54175
  176350  0.0999 0.19815 1.01363  1.5424
  176400 0.09987 0.19838 1.01346 1.54303
  176450 0.09985 0.19862 1.01329 1.54364
  176500 0.09982 0.19886 1.01311 1.54425
  176550 0.09981  0.1991 1.01295 1.54485
  176600 0.09979 0.19934 1.01279 1.54543
  176650 0.09979 0.19958 1.01263 1.54602
  176700 0.09978 0.19983 1.01246 1.54658
  176750 0.09978 0.20007 1.01228 1.54712
  176800 0.09977 0.20031 1.01209 1.54764
  176850 0.09977 0.20055 1.01188 1.54816
  176900 0.09976 0.20078 1.01166 1.54865
  176950 0.09976 0.20101 1.01143 1.54911
  177000 0.09975 0.20122 1.01118 1.54953
  177050 0.09975 0.20142 1.01092 1.54992
  177100 0.09975 0.20161 1.01066 1.55028
  177150 0.09975 0.20179 1.01041 1.55064
  177200 0.09974 0.20196 1.01015 1.55099
  177250 0.09973 0.20213 1.00989 1.55136
  177300 0.09972  0.2023 1.00963 1.55176
  177350 0.09971 0.20246 1.00936  1.5522
  177400 0.09969 0.20261  1.0091 1.55266
  177450 0.09968 0.20276 1.00884 1.55316
  177500 0.09966 0.20291 1.00858  1.5537
  177550 0.09964 0.20306 1.00834 1.55426
  177600 0.09963 0.20319 1.00811 1.55482
  177650 0.09962 0.20333  1.0079 1.55538
  177700 0.09962 0.20345  1.0077 1.55591
  177750 0.09961 0.20356 1.00753 1.55641
  177800 0.09961 0.20368 1.00737 1.55691
  177850  0.0996 0.20378 1.00723 1.55738
  177900  0.0996 0.20389 1.00711 1.55783
  177950 0.09959 0.20398 1.00699 1.55826
  178000 0.09959 0.20407  1.0069 1.55869
  178050 0.09959 0.20413 1.00682 1.55911
  178100 0.09958 0.20419 1.00676 1.55953
  178150 0.09957 0.20422 1.00672 1.55991
  178200 0.09956 0.20424 1.00669 1.56027
  178250 0.09955 0.20426 1.00667  1.5606
  178300 0.09954 0.20427 1.00667  1.5609
  178350 0.09954 0.20429  1.0067  1.5612
  178400 0.09955  0.2043 1.00677 1.56147
  178450 0.09956  0.2043 1.00688 1.56171
  178500 0.09957 0.20429 1.00702 1.56193
  178550 0.09959 0.20428  1.0072 1.56214
  178600  0.0996 0.20428 1.00741 1.56232
  178650 0.09961 0.20428 1.00766 1.56249
  178700 0.09962 0.20429 1.00792 1.56267
  178750 0.09962 0.20429  1.0082 1.56284
  178800 0.09962 0.20429 1.00851 1.56303
  178850 0.09963 0.20427 1.00882 1.56322
  178900 0.09963 0.20424 1.00916 1.56343
  178950 0.09963  0.2042 1.00951 1.56364
  179000 0.09963 0.20417 1.00988 1.56386
  179050 0.09964 0.20414 1.01028 1.56407
  179100 0.09965 0.20411  1.0107  1.5643
  179150 0.09966 0.20408 1.01113 1.56452
  179200 0.09967 0.20407 1.01156 1.56473
  179250 0.09968 0.20405 1.01199 1.56493
  179300 0.09968 0.20402  1.0124 1.56513
  179350 0.09969   0.204  1.0128 1.56533
  179400  0.0997 0.20398 1.01321 1.56554
  179450 0.09971 0.20396 1.01364 1.56577
  179500 0.09971 0.20394 1.01406   1.566
  179550  0.0997 0.20393 1.01448 1.56626
  179600  0.0997 0.20392  1.0149 1.56653
  179650 0.09969 0.20392 1.01531  1.5668
  179700 0.09968 0.20392 1.01572 1.56707
  179750 0.09966 0.20394 1.01611 1.56733
  179800 0.09964 0.20396  1.0165 1.56757
  179850  0.0996 0.20398 1.01688 1.56779
  179900 0.09957 0.20402 1.01727 1.56801
  179950 0.09953 0.20406 1.01765 1.56819
  180000 0.09949 0.20411 1.01802 1.56834
  180050 0.09944 0.20418 1.01837 1.56848
  180100 0.09939 0.20426 1.01871  1.5686
  180150 0.09934 0.20436 1.01902 1.56872
  180200  0.0993 0.20447 1.01932 1.56885
  180250 0.09926 0.20459  1.0196 1.56899
  180300 0.09922 0.20472 1.01988 1.56912
  180350 0.09918 0.20484 1.02015 1.56926
  180400 0.09914 0.20498  1.0204 1.56941
  180450 0.09909 0.20511 1.02063 1.56959
  180500 0.09904 0.20526 1.02084 1.56979
  180550 0.09898 0.20541 1.02105 1.57002
  180600 0.09892 0.20557 1.02125 1.57028
  180650 0.09886 0.20574 1.02145 1.57057
  180700  0.0988 0.20594 1.02164 1.57091
  180750 0.09873 0.20614 1.02182  1.5713
  180800 0.09867 0.20635 1.02198 1.57171
  180850  0.0986 0.20657 1.02214 1.57216
  180900 0.09853 0.20678 1.02227 1.57266
  180950 0.09846 0.20701 1.02239  1.5732
  181000 0.09838 0.20724 1.02248 1.57379
  181050 0.09831 0.20747 1.02257 1.57443
  181100 0.09825 0.20771 1.02266 1.57513
  181150 0.09818 0.20794 1.02274 1.57588
  181200 0.09812 0.20818 1.02279 1.57667
  181250 0.09804 0.20841 1.02283  1.5775
  181300 0.09797 0.20864 1.02287 1.57836
  181350 0.09789 0.20886  1.0229 1.57924
  181400 0.09781 0.20908 1.02294 1.58014
  181450 0.09773 0.20929 1.02297 1.58109
  181500 0.09766 0.20949 1.02299 1.58207
  181550 0.09759 0.20968 1.02301 1.58308
  181600 0.09753 0.20987 1.02302 1.58411
  181650 0.09747 0.21004 1.02302 1.58514
  181700 0.09742 0.21021 1.02303 1.58616
  181750 0.09737 0.21037 1.02303 1.58717
  181800 0.09733 0.21053 1.02303 1.58817
  181850  0.0973 0.21069 1.02303 1.58915
  181900 0.09726 0.21084 1.02303 1.59011
  181950 0.09723 0.21099 1.02303 1.59105
  182000  0.0972 0.21113 1.02302 1.59199
  182050 0.09718 0.21128 1.02303 1.59292
  182100 0.09714 0.21142 1.02305 1.59385
  182150 0.09711 0.21155 1.02307 1.59478
  182200 0.09708 0.21167 1.02309 1.59569
  182250 0.09705 0.21177 1.02312  1.5966
  182300 0.09703 0.21186 1.02315 1.59751
  182350 0.09702 0.21194 1.02319 1.59841
  182400 0.09701 0.21202 1.02323 1.59931
  182450   0.097 0.21209 1.02326 1.60019
  182500   0.097 0.21217  1.0233 1.60105
  182550 0.09699 0.21224 1.02332 1.60189
  182600 0.09698  0.2123 1.02334  1.6027
  182650 0.09697 0.21236 1.02334  1.6035
  182700 0.09696  0.2124 1.02333 1.60427
  182750 0.09695 0.21243 1.02333 1.60503
  182800 0.09696 0.21246 1.02333 1.60578
  182850 0.09697 0.21247 1.02333 1.60652
  182900 0.09699 0.21246 1.02333 1.60723
  182950 0.09702 0.21245 1.02331 1.60793
  183000 0.09706 0.21243 1.02328  1.6086
  183050 0.09709 0.21239 1.02325 1.60925
  183100 0.09714 0.21235 1.02322 1.60988
  183150 0.09718  0.2123 1.02319 1.61052
  183200 0.09724 0.21225 1.02316 1.61115
  183250 0.09729  0.2122 1.02311 1.61179
  183300 0.09735 0.21216 1.02307 1.61243
  183350 0.09741 0.21212 1.02302 1.61306
  183400 0.09747 0.21208 1.02299 1.61368
  183450 0.09753 0.21204 1.02294 1.61429
  183500 0.09759   0.212  1.0229 1.61489
  183550 0.09764 0.21195 1.02287 1.61546
  183600 0.09769  0.2119 1.02284 1.61602
  183650 0.09774 0.21185 1.02284 1.61655
  183700 0.09779 0.21181 1.02284 1.61708
  183750 0.09785 0.21176 1.02286  1.6176
  183800 0.09791 0.21173  1.0229 1.61811
  183850 0.09798  0.2117 1.02295 1.61862
  183900 0.09805 0.21167 1.02301 1.61911
  183950 0.09813 0.21164 1.02307 1.61959
  184000 0.09821 0.21161 1.02314 1.62006
  184050 0.09829  0.2116 1.02323 1.62052
  184100 0.09838 0.21158 1.02333 1.62097
  184150 0.09845 0.21157 1.02344 1.62141
  184200 0.09853 0.21156 1.02354 1.62185
  184250  0.0986 0.21155 1.02363 1.62229
  184300 0.09866 0.21155 1.02373  1.6227
  184350 0.09872 0.21156 1.02382 1.62309
  184400 0.09877 0.21157 1.02392 1.62345
  184450  0.0988  0.2116 1.02403 1.62379
  184500 0.09884 0.21165 1.02412 1.62411
  184550 0.09885 0.21173 1.02421 1.62441
  184600 0.09886 0.21184 1.02428  1.6247
  184650 0.09887 0.21198 1.02435 1.62498
  184700 0.09888 0.21214 1.02441 1.62525
  184750 0.09888 0.21232 1.02445 1.62551
  184800 0.09888 0.21253 1.02448 1.62577
  184850 0.09888 0.21274 1.02452 1.62605
  184900 0.09888 0.21295 1.02456 1.62634
  184950 0.09887 0.21317  1.0246 1.62667
  185000 0.09886  0.2134 1.02464 1.62703
  185050 0.09885 0.21363 1.02468 1.62743
  185100 0.09883 0.21387 1.02472 1.62785
  185150 0.09881 0.21413 1.02473 1.62829
  185200 0.09878 0.21439 1.02471 1.62874
  185250 0.09874 0.21466 1.02467 1.62918
  185300 0.09869 0.21494 1.02461 1.62961
  185350 0.09865 0.21523 1.02454 1.63001
  185400 0.09859 0.21552 1.02445 1.63039
  185450 0.09853 0.21581 1.02436 1.63075
  185500 0.09847 0.21612 1.02427  1.6311
  185550 0.09841 0.21642 1.02419 1.63144
  185600 0.09836 0.21674  1.0241 1.63179
  185650  0.0983 0.21706 1.02401 1.63215
  185700 0.09826 0.21738 1.02391 1.63253
  185750 0.09821  0.2177  1.0238 1.63291
  185800 0.09817 0.21802 1.02367 1.63329
  185850 0.09812 0.21834 1.02353 1.63365
  185900 0.09807 0.21867 1.02339   1.634
  185950 0.09803   0.219 1.02324 1.63434
  186000 0.09799 0.21932  1.0231 1.63467
  186050 0.09796 0.21965 1.02295 1.63502
  186100 0.09794 0.21997  1.0228 1.63536
  186150 0.09791 0.22029 1.02263 1.63569
  186200 0.09788 0.22059 1.02244 1.63604
  186250 0.09786 0.22089 1.02225 1.63639
  186300 0.09783 0.22119 1.02204 1.63675
  186350 0.09781 0.22148 1.02181 1.63711
  186400 0.09779 0.22176 1.02159 1.63747
  186450 0.09778 0.22205 1.02137 1.63783
  186500 0.09777 0.22234 1.02115 1.63817
  186550 0.09777 0.22263 1.02092 1.63851
  186600 0.09777 0.22291 1.02068 1.63884
  186650 0.09776 0.22319 1.02043 1.63916
  186700 0.09776 0.22345 1.02017 1.63945
  186750 0.09777  0.2237  1.0199 1.63973
  186800 0.09777 0.22393 1.01962 1.63999
  186850 0.09777 0.22414 1.01935 1.64025
  186900 0.09778 0.22433 1.01908 1.64051
  186950 0.09779 0.22451  1.0188 1.64076
  187000  0.0978 0.22467 1.01853 1.64101
  187050 0.09781 0.22482 1.01826 1.64123
  187100 0.09783 0.22495   1.018 1.64143
  187150 0.09784 0.22508 1.01774 1.64161
  187200 0.09786  0.2252  1.0175 1.64179
  187250 0.09789 0.22532 1.01727 1.64197
  187300 0.09792 0.22544 1.01705 1.64216
  187350 0.09796 0.22556 1.01684 1.64236
  187400   0.098 0.22567 1.01664 1.64257
  187450 0.09803 0.22578 1.01646 1.64275
  187500 0.09807 0.22589  1.0163 1.64293
  187550  0.0981 0.22598 1.01616 1.64309
  187600 0.09814 0.22606 1.01605 1.64324
  187650 0.09817 0.22614 1.01596 1.64338
  187700 0.09821 0.22621  1.0159  1.6435
  187750 0.09824 0.22627 1.01585  1.6436
  187800 0.09828 0.22632 1.01582 1.64367
  187850 0.09833 0.22636  1.0158 1.64373
  187900 0.09837 0.22639 1.01579 1.64379
  187950 0.09843 0.22642 1.01578 1.64384
  188000 0.09848 0.22643 1.01578 1.64387
  188050 0.09853 0.22643  1.0158 1.64388
  188100 0.09859 0.22641 1.01584 1.64386
  188150 0.09864  0.2264  1.0159  1.6438
  188200 0.09871 0.22638 1.01598  1.6437
  188250 0.09877 0.22636 1.01608 1.64358
  188300 0.09883 0.22634 1.01621 1.64343
  188350 0.09889 0.22631 1.01637 1.64327
  188400 0.09895 0.22627 1.01655  1.6431
  188450 0.09901 0.22622 1.01676 1.64291
  188500 0.09907 0.22617   1.017 1.64271
  188550 0.09913 0.22609 1.01725  1.6425
  188600  0.0992 0.22601 1.01753 1.64227
  188650 0.09926 0.22591 1.01782   1.642
  188700 0.09932  0.2258 1.01815 1.64171
  188750 0.09937 0.22568 1.01849 1.64141
