fs      200K    300K    400K    500K
160700  0.06095 0.12434 0.23393 0.43192
160750  0.06096 0.12433 0.23399 0.43191
160800  0.06098 0.12433 0.23406 0.4319
160850  0.061   0.12432 0.23413 0.4319
160900  0.06103 0.12431 0.2342  0.4319
160950  0.06105 0.1243  0.23425 0.43188
161000  0.06108 0.12428 0.2343  0.43186
161050  0.0611  0.12425 0.23434 0.43183
161100  0.06113 0.12421 0.23436 0.43181
161150  0.06115 0.12417 0.23439 0.43179
161200  0.06117 0.12412 0.23441 0.43177
161250  0.06119 0.12408 0.23444 0.43174
161300  0.06119 0.12404 0.23446 0.4317
161350  0.0612  0.12401 0.23448 0.43166
161400  0.0612  0.12399 0.23449 0.4316
161450  0.0612  0.12398 0.2345  0.43154
161500  0.06121 0.12397 0.23451 0.43148
161550  0.06121 0.12396 0.23451 0.43141
161600  0.06122 0.12395 0.23452 0.43134
161650  0.06122 0.12393 0.23454 0.43126
161700  0.06123 0.1239  0.23456 0.43119
161750  0.06125 0.12388 0.23459 0.4311
161800  0.06126 0.12385 0.23461 0.43101
161850  0.06127 0.12381 0.23464 0.43091
161900  0.06127 0.12378 0.23468 0.4308
161950  0.06127 0.12374 0.23474 0.43069
162000  0.06126 0.1237  0.2348  0.43058
162050  0.06126 0.12366 0.23486 0.43047
162100  0.06126 0.12363 0.23492 0.43037
162150  0.06126 0.1236  0.23498 0.43027
162200  0.06125 0.12357 0.23503 0.4302
162250  0.06123 0.12354 0.23509 0.43012
162300  0.06121 0.12352 0.23516 0.43005
162350  0.06119 0.1235  0.23524 0.42997
162400  0.06118 0.12349 0.23533 0.4299
162450  0.06116 0.12349 0.23543 0.42984
162500  0.06115 0.12348 0.23554 0.42979
162550  0.06114 0.12348 0.23564 0.42976
162600  0.06115 0.12348 0.23574 0.42973
162650  0.06116 0.12347 0.23585 0.4297
162700  0.06116 0.12347 0.23596 0.42968
162750  0.06117 0.12347 0.23606 0.42965
162800  0.06118 0.12347 0.23617 0.42962
162850  0.06118 0.12347 0.23627 0.42958
162900  0.06119 0.12347 0.23636 0.42953
162950  0.0612  0.12347 0.23645 0.42948
163000  0.0612  0.12347 0.23654 0.42943
163050  0.06121 0.12346 0.23663 0.42938
163100  0.06121 0.12345 0.23673 0.42933
163150  0.06121 0.12344 0.23681 0.42928
163200  0.06121 0.12343 0.2369  0.42922
163250  0.06121 0.12341 0.23698 0.42917
163300  0.0612  0.12339 0.23705 0.42912
163350  0.06119 0.12336 0.23712 0.42907
163400  0.06119 0.12333 0.23719 0.42901
163450  0.06118 0.1233  0.23726 0.42893
163500  0.06118 0.12327 0.23731 0.42884
163550  0.06118 0.12325 0.23736 0.42875
163600  0.06118 0.12323 0.2374  0.42867
163650  0.06118 0.12321 0.23743 0.42858
163700  0.06119 0.12319 0.23746 0.42848
163750  0.06119 0.12317 0.23748 0.42838
163800  0.06118 0.12315 0.23749 0.42827
163850  0.06118 0.12313 0.23748 0.42813
163900  0.06117 0.12311 0.23747 0.42797
163950  0.06117 0.12308 0.23746 0.4278
164000  0.06117 0.12304 0.23744 0.4276
164050  0.06116 0.123   0.23741 0.42741
164100  0.06116 0.12296 0.23737 0.42721
164150  0.06116 0.12291 0.23733 0.42701
164200  0.06116 0.12287 0.23728 0.42683
164250  0.06116 0.12282 0.23724 0.42667
164300  0.06116 0.12278 0.23719 0.42652
164350  0.06115 0.12274 0.23715 0.42638
164400  0.06115 0.12271 0.23711 0.42624
164450  0.06114 0.12267 0.23707 0.42612
164500  0.06113 0.12264 0.23702 0.426
164550  0.06111 0.12261 0.23697 0.4259
164600  0.0611  0.12257 0.23691 0.42578
164650  0.06109 0.12253 0.23685 0.42568
164700  0.06108 0.12248 0.23676 0.4256
164750  0.06108 0.12245 0.23668 0.42553
164800  0.06109 0.12241 0.23658 0.42547
164850  0.06109 0.12238 0.23647 0.42541
164900  0.0611  0.12235 0.23637 0.42535
164950  0.0611  0.12232 0.23627 0.4253
165000  0.0611  0.12231 0.23619 0.42525
165050  0.0611  0.12231 0.23611 0.42521
165100  0.06109 0.12232 0.23605 0.42517
165150  0.06107 0.12233 0.236   0.42514
165200  0.06106 0.12236 0.23595 0.42513
165250  0.06104 0.12238 0.23591 0.42514
165300  0.06103 0.12241 0.23588 0.42517
165350  0.06102 0.12243 0.23586 0.42521
165400  0.06101 0.12246 0.23585 0.42524
165450  0.06102 0.1225  0.23588 0.42526
165500  0.06103 0.12253 0.23593 0.42528
165550  0.06104 0.12255 0.23598 0.42529
165600  0.06105 0.12257 0.23604 0.42529
165650  0.06107 0.12257 0.23612 0.42526
165700  0.06109 0.12257 0.23621 0.42521
165750  0.06111 0.12257 0.2363  0.42515
165800  0.06112 0.12256 0.2364  0.4251
165850  0.06114 0.12255 0.23649 0.42504
165900  0.06116 0.12254 0.2366  0.425
165950  0.06118 0.12253 0.2367  0.42497
166000  0.06119 0.12252 0.23681 0.42496
166050  0.06121 0.12252 0.23691 0.42496
166100  0.06122 0.12252 0.23702 0.42496
166150  0.06124 0.12251 0.23711 0.42495
166200  0.06125 0.12251 0.23719 0.42493
166250  0.06125 0.12251 0.23727 0.42489
166300  0.06126 0.12252 0.23733 0.42485
166350  0.06126 0.12251 0.23739 0.4248
166400  0.06126 0.12251 0.23743 0.42473
166450  0.06126 0.1225  0.23747 0.42466
166500  0.06127 0.12249 0.23749 0.42459
166550  0.06126 0.12247 0.23751 0.4245
166600  0.06126 0.12246 0.23754 0.42441
166650  0.06125 0.12244 0.23757 0.42433
166700  0.06125 0.12243 0.2376  0.42425
166750  0.06125 0.12242 0.23763 0.42417
166800  0.06126 0.1224  0.23765 0.42408
166850  0.06127 0.12237 0.23766 0.42399
166900  0.06127 0.12235 0.23766 0.4239
166950  0.06128 0.12233 0.23765 0.42382
167000  0.06129 0.12231 0.23762 0.42374
167050  0.0613  0.1223  0.23758 0.42369
167100  0.0613  0.1223  0.23751 0.42367
167150  0.0613  0.1223  0.23744 0.42366
167200  0.0613  0.1223  0.23734 0.42367
167250  0.06128 0.12231 0.23724 0.42368
167300  0.06126 0.1223  0.23714 0.4237
167350  0.06125 0.1223  0.23705 0.4237
167400  0.06123 0.1223  0.23697 0.42368
167450  0.06122 0.12229 0.23689 0.42364
167500  0.06122 0.12229 0.23681 0.42359
167550  0.06121 0.1223  0.23673 0.42353
167600  0.06121 0.12231 0.23667 0.42347
167650  0.06121 0.12233 0.2366  0.42339
167700  0.06121 0.12234 0.23655 0.42329
167750  0.06121 0.12236 0.23649 0.42319
167800  0.06122 0.12238 0.23645 0.42309
167850  0.06123 0.12239 0.23642 0.423
167900  0.06124 0.12239 0.23639 0.42292
167950  0.06126 0.12239 0.23637 0.42284
168000  0.06127 0.1224  0.23637 0.42275
168050  0.06128 0.12241 0.23638 0.42263
168100  0.06129 0.12243 0.2364  0.4225
168150  0.06129 0.12244 0.23642 0.42236
168200  0.0613  0.12245 0.23645 0.42219
168250  0.0613  0.12246 0.23648 0.422
168300  0.06131 0.12247 0.23651 0.4218
168350  0.06131 0.12247 0.23655 0.42159
168400  0.06132 0.12247 0.23659 0.42136
168450  0.06134 0.12248 0.23663 0.42112
168500  0.06135 0.12249 0.23668 0.42086
168550  0.06137 0.12252 0.23675 0.42061
168600  0.06139 0.12255 0.23683 0.42035
168650  0.06141 0.12258 0.23691 0.42009
168700  0.06142 0.12262 0.23699 0.41985
168750  0.06143 0.12266 0.23708 0.41962
168800  0.06144 0.12269 0.23716 0.41941
168850  0.06145 0.12273 0.23725 0.41922
168900  0.06148 0.12275 0.23735 0.41904
168950  0.0615  0.12277 0.23745 0.41886
169000  0.06152 0.12277 0.23753 0.41869
169050  0.06153 0.12278 0.23761 0.41852
169100  0.06154 0.12278 0.23767 0.41837
169150  0.06155 0.12277 0.23773 0.41823
169200  0.06155 0.12275 0.23776 0.41809
169250  0.06155 0.12272 0.23778 0.41795
169300  0.06155 0.12269 0.23778 0.41782
169350  0.06155 0.12266 0.23778 0.41768
169400  0.06155 0.12263 0.23777 0.41754
169450  0.06156 0.12262 0.23776 0.41739
169500  0.06158 0.1226  0.23774 0.41725
169550  0.06159 0.12259 0.23771 0.41709
169600  0.06161 0.12258 0.23768 0.41694
169650  0.06163 0.12259 0.23765 0.41678
169700  0.06164 0.12259 0.23762 0.41661
169750  0.06165 0.12259 0.23759 0.41643
169800  0.06167 0.1226  0.23756 0.41624
169850  0.06169 0.1226  0.23753 0.41606
169900  0.06171 0.1226  0.2375  0.41588
169950  0.06173 0.1226  0.23746 0.4157
170000  0.06175 0.12259 0.23743 0.41553
170050  0.06177 0.12258 0.2374  0.41537
170100  0.06178 0.12257 0.23737 0.41524
170150  0.0618  0.12257 0.23734 0.41511
170200  0.06182 0.12256 0.23732 0.41498
170250  0.06184 0.12256 0.23729 0.41485
170300  0.06186 0.12257 0.23728 0.41473
170350  0.06187 0.12258 0.23727 0.41463
170400  0.06188 0.12259 0.23728 0.41455
170450  0.06189 0.12261 0.2373  0.41451
170500  0.0619  0.12263 0.23733 0.41447
170550  0.06191 0.12266 0.23737 0.41446
170600  0.06192 0.1227  0.23742 0.41444
170650  0.06194 0.12274 0.23747 0.41443
170700  0.06195 0.12277 0.23753 0.41444
170750  0.06197 0.12281 0.23759 0.41446
170800  0.06199 0.12285 0.23766 0.41448
170850  0.06201 0.12288 0.23772 0.41451
170900  0.06201 0.12291 0.23779 0.41454
170950  0.06201 0.12293 0.23785 0.41456
171000  0.06201 0.12295 0.23791 0.41459
171050  0.062   0.12296 0.23795 0.41462
171100  0.06199 0.12297 0.23799 0.41466
171150  0.06198 0.12299 0.23805 0.41469
171200  0.06198 0.123   0.2381  0.41471
171250  0.06199 0.12301 0.23817 0.41471
171300  0.062   0.12301 0.23824 0.41471
171350  0.06201 0.12302 0.23831 0.41471
171400  0.06201 0.12302 0.23839 0.41469
171450  0.06202 0.12302 0.23847 0.41468
171500  0.06202 0.12301 0.23854 0.41466
171550  0.06202 0.12299 0.2386  0.41463
171600  0.06203 0.12296 0.23866 0.41461
171650  0.06203 0.12292 0.2387  0.41459
171700  0.06204 0.12286 0.23874 0.41456
171750  0.06205 0.1228  0.23878 0.41453
171800  0.06205 0.12272 0.23882 0.4145
171850  0.06206 0.12265 0.23886 0.41448
171900  0.06206 0.12257 0.23889 0.41446
171950  0.06206 0.12249 0.23891 0.41443
172000  0.06207 0.12241 0.23893 0.4144
172050  0.06207 0.12233 0.23894 0.41438
172100  0.06208 0.12228 0.23896 0.41437
172150  0.06208 0.12223 0.23897 0.41438
172200  0.06208 0.12219 0.23898 0.4144
172250  0.06208 0.12216 0.23898 0.41445
172300  0.0621  0.12214 0.23896 0.41453
172350  0.06212 0.12213 0.23895 0.41462
172400  0.06214 0.12211 0.23894 0.41472
172450  0.06217 0.12209 0.23893 0.41482
172500  0.06219 0.12207 0.23892 0.41494
172550  0.06222 0.12206 0.23892 0.41506
172600  0.06225 0.12205 0.23892 0.41519
172650  0.06228 0.12203 0.23892 0.41532
172700  0.06229 0.12202 0.23892 0.41546
172750  0.06231 0.12202 0.23893 0.41561
172800  0.06232 0.12201 0.23894 0.41576
172850  0.06233 0.12202 0.23896 0.41591
172900  0.06234 0.12204 0.23899 0.41606
172950  0.06234 0.12207 0.23903 0.41621
173000  0.06235 0.12211 0.23908 0.41637
173050  0.06236 0.12215 0.23914 0.41653
173100  0.06236 0.12219 0.23921 0.41669
173150  0.06237 0.12223 0.23927 0.41685
173200  0.06238 0.12227 0.23933 0.41701
173250  0.06239 0.12232 0.23937 0.41714
173300  0.06239 0.12237 0.2394  0.41724
173350  0.0624  0.12241 0.23942 0.41732
173400  0.06241 0.12246 0.23944 0.41737
173450  0.06242 0.1225  0.23947 0.41739
173500  0.06242 0.12254 0.23949 0.41739
173550  0.06243 0.12258 0.2395  0.41737
173600  0.06242 0.1226  0.23951 0.41735
173650  0.06242 0.12263 0.2395  0.4173
173700  0.0624  0.12265 0.23949 0.41722
173750  0.06238 0.12267 0.23947 0.41714
173800  0.06236 0.12269 0.23945 0.41704
173850  0.06235 0.1227  0.23944 0.41693
173900  0.06233 0.12272 0.23941 0.41681
173950  0.06232 0.12272 0.23939 0.41669
174000  0.06231 0.12273 0.23936 0.41656
174050  0.06229 0.12273 0.23933 0.41643
174100  0.06228 0.12273 0.2393  0.41628
174150  0.06228 0.12274 0.23926 0.41612
174200  0.06228 0.12275 0.23924 0.41594
174250  0.06228 0.12277 0.23923 0.41574
174300  0.06228 0.12277 0.23922 0.41554
174350  0.06229 0.12278 0.23921 0.41533
174400  0.06229 0.12278 0.23922 0.41513
174450  0.06229 0.12277 0.23923 0.41494
174500  0.0623  0.12276 0.23925 0.41476
174550  0.06231 0.12275 0.23927 0.41458
174600  0.06232 0.12273 0.23929 0.41442
174650  0.06233 0.12271 0.23932 0.41427
174700  0.06235 0.12269 0.23935 0.41413
174750  0.06236 0.12267 0.23937 0.414
174800  0.06237 0.12266 0.2394  0.41389
174850  0.06238 0.12266 0.23943 0.41379
174900  0.06239 0.12267 0.23947 0.41372
174950  0.06239 0.12268 0.2395  0.41366
175000  0.0624  0.12269 0.23955 0.41362
175050  0.06241 0.12271 0.23958 0.4136
175100  0.06242 0.12273 0.23961 0.41361
175150  0.06243 0.12276 0.23963 0.41366
175200  0.06244 0.1228  0.23965 0.41372
175250  0.06245 0.12282 0.23968 0.41379
175300  0.06247 0.12285 0.23971 0.41388
175350  0.06248 0.12285 0.23975 0.41398
175400  0.06249 0.12285 0.23981 0.4141
175450  0.0625  0.12284 0.23988 0.4142
175500  0.06251 0.12282 0.23995 0.41428
175550  0.06252 0.1228  0.24001 0.41435
175600  0.06253 0.12278 0.24008 0.41437
175650  0.06253 0.12276 0.24014 0.41437
175700  0.06254 0.12274 0.2402  0.41436
175750  0.06254 0.12272 0.24027 0.41435
175800  0.06254 0.12271 0.24033 0.41433
175850  0.06255 0.12271 0.2404  0.41431
175900  0.06255 0.12271 0.24047 0.41429
175950  0.06255 0.12271 0.24055 0.41428
176000  0.06254 0.12271 0.24063 0.41428
176050  0.06253 0.12269 0.24073 0.41431
176100  0.06253 0.12268 0.24084 0.41436
176150  0.06252 0.12266 0.24094 0.41442
176200  0.06252 0.12264 0.24105 0.41447
176250  0.06251 0.12262 0.24115 0.41451
176300  0.06251 0.12261 0.24125 0.41454
176350  0.06251 0.12261 0.24135 0.41456
176400  0.06251 0.12261 0.24144 0.41459
176450  0.06252 0.12263 0.24154 0.4146
176500  0.06252 0.12264 0.24164 0.41462
176550  0.06252 0.12264 0.24173 0.41464
176600  0.06252 0.12265 0.24183 0.41466
176650  0.06251 0.12266 0.24192 0.41469
176700  0.06251 0.12268 0.24201 0.41471
176750  0.06251 0.1227  0.24209 0.41473
176800  0.06251 0.12274 0.24216 0.41474
176850  0.0625  0.12279 0.24221 0.41476
176900  0.0625  0.12284 0.24225 0.41478
176950  0.0625  0.12289 0.24228 0.41481
177000  0.06249 0.12294 0.2423  0.41483
177050  0.06249 0.123   0.24233 0.41484
177100  0.0625  0.12305 0.24235 0.41484
177150  0.0625  0.12309 0.24238 0.41484
177200  0.0625  0.12312 0.2424  0.41483
177250  0.06251 0.12314 0.24241 0.41481
177300  0.06253 0.12315 0.24242 0.41476
177350  0.06254 0.12315 0.24243 0.4147
177400  0.06256 0.12316 0.24243 0.41461
177450  0.06257 0.12315 0.24242 0.41451
177500  0.06259 0.12315 0.24242 0.41439
177550  0.06261 0.12314 0.24242 0.41429
177600  0.06262 0.12314 0.24242 0.41419
177650  0.06263 0.12313 0.24243 0.41409
177700  0.06264 0.12312 0.24245 0.414
177750  0.06264 0.12312 0.24246 0.41389
177800  0.06265 0.12312 0.24247 0.41378
177850  0.06265 0.12312 0.24248 0.41366
177900  0.06264 0.12313 0.24248 0.41354
177950  0.06263 0.12313 0.24248 0.41341
178000  0.06262 0.12314 0.24249 0.41327
178050  0.06261 0.12316 0.2425  0.41312
178100  0.0626  0.12319 0.24252 0.41296
178150  0.06259 0.12324 0.24254 0.41278
178200  0.06259 0.12328 0.24257 0.41261
178250  0.06258 0.12332 0.2426  0.41242
178300  0.06257 0.12335 0.24262 0.41222
178350  0.06257 0.12339 0.24265 0.41201
178400  0.06256 0.12342 0.24267 0.4118
178450  0.06256 0.12345 0.24271 0.4116
178500  0.06255 0.12348 0.24275 0.41141
178550  0.06255 0.12351 0.2428  0.41123
178600  0.06254 0.12353 0.24287 0.41107
178650  0.06254 0.12355 0.24293 0.41092
178700  0.06253 0.12357 0.243   0.41078
178750  0.06252 0.12358 0.24308 0.41065
178800  0.06251 0.1236  0.24316 0.41052
178850  0.0625  0.12361 0.24324 0.41039
178900  0.06249 0.12364 0.24332 0.41026
178950  0.06249 0.12367 0.24341 0.41012
179000  0.06249 0.1237  0.24348 0.40998
179050  0.06249 0.12373 0.24355 0.40983
179100  0.0625  0.12377 0.24362 0.40969
179150  0.0625  0.12381 0.2437  0.40954
179200  0.06251 0.12385 0.24378 0.40941
179250  0.06252 0.12389 0.24386 0.40929
179300  0.06253 0.12394 0.24394 0.40918
179350  0.06254 0.12399 0.24401 0.40907
179400  0.06255 0.12404 0.24408 0.40898
179450  0.06256 0.12408 0.24414 0.40889
179500  0.06257 0.12413 0.24421 0.40882
179550  0.06258 0.12416 0.24428 0.40875
179600  0.06259 0.1242  0.24436 0.40868
179650  0.06261 0.12424 0.24443 0.40862
179700  0.06262 0.12428 0.24449 0.40856
179750  0.06264 0.12431 0.24454 0.4085
179800  0.06265 0.12435 0.24458 0.40843
179850  0.06267 0.12438 0.24461 0.40837
179900  0.06268 0.1244  0.24464 0.40829
179950  0.0627  0.12441 0.24466 0.40821
180000  0.06273 0.12442 0.24468 0.40813
180050  0.06275 0.12442 0.2447  0.40804
180100  0.06277 0.12442 0.24472 0.40795
180150  0.06279 0.12442 0.24473 0.40785
180200  0.06281 0.12442 0.24473 0.40774
180250  0.06283 0.12441 0.24472 0.40763
180300  0.06284 0.12441 0.24471 0.40751
180350  0.06285 0.12439 0.2447  0.40737
180400  0.06286 0.12437 0.24469 0.40722
180450  0.06286 0.12435 0.2447  0.40707
180500  0.06287 0.12433 0.24471 0.40692
180550  0.06287 0.12431 0.24473 0.40678
180600  0.06288 0.12429 0.24475 0.40663
180650  0.06289 0.12426 0.24478 0.40648
180700  0.06289 0.12423 0.24482 0.40635
180750  0.0629  0.1242  0.24486 0.40624
180800  0.0629  0.12417 0.2449  0.40615
180850  0.0629  0.12413 0.24494 0.40608
180900  0.06291 0.1241  0.24499 0.40602
180950  0.06291 0.12408 0.24504 0.40596
181000  0.0629  0.12407 0.24509 0.40591
181050  0.06289 0.12405 0.24515 0.40586
181100  0.06288 0.12404 0.24521 0.40584
181150  0.06286 0.12402 0.24526 0.40584
181200  0.06284 0.124   0.24533 0.40586
181250  0.06282 0.12399 0.2454  0.40592
181300  0.06281 0.12397 0.24549 0.406
181350  0.06279 0.12396 0.24557 0.4061
181400  0.06278 0.12395 0.24566 0.4062
181450  0.06276 0.12394 0.24575 0.4063
181500  0.06275 0.12392 0.24583 0.4064
181550  0.06273 0.1239  0.24591 0.40651
181600  0.06272 0.12388 0.24601 0.40662
181650  0.06271 0.12387 0.24611 0.40673
181700  0.06271 0.12386 0.24621 0.40684
181750  0.0627  0.12386 0.24633 0.40695
181800  0.0627  0.12385 0.24644 0.40706
181850  0.06271 0.12385 0.24656 0.40717
181900  0.06273 0.12386 0.24668 0.40728
181950  0.06275 0.12387 0.24679 0.40739
182000  0.06277 0.12388 0.24689 0.40748
182050  0.06278 0.1239  0.24698 0.40757
182100  0.06279 0.12391 0.24706 0.40763
182150  0.0628  0.12392 0.24712 0.40768
182200  0.06281 0.12391 0.24716 0.40772
182250  0.06281 0.1239  0.24718 0.40774
182300  0.06282 0.12389 0.24719 0.40776
182350  0.06282 0.12388 0.24718 0.40778
182400  0.06282 0.12388 0.24716 0.40778
182450  0.06282 0.12387 0.24714 0.40778
182500  0.06283 0.12387 0.24711 0.40778
182550  0.06285 0.12387 0.24707 0.40778
182600  0.06286 0.12388 0.24703 0.40779
182650  0.06288 0.12389 0.24699 0.40782
182700  0.0629  0.1239  0.24696 0.40786
182750  0.06292 0.1239  0.24693 0.40793
182800  0.06293 0.1239  0.24691 0.408
182850  0.06295 0.12391 0.24688 0.40807
182900  0.06297 0.12391 0.24687 0.40814
182950  0.06298 0.12391 0.24687 0.4082
183000  0.063   0.12391 0.24689 0.40825
183050  0.063   0.12391 0.24693 0.40829
183100  0.06301 0.12392 0.24697 0.40831
183150  0.06301 0.12394 0.24701 0.40833
183200  0.063   0.12397 0.24706 0.40832
183250  0.063   0.124   0.24712 0.4083
183300  0.06299 0.12404 0.24717 0.40824
183350  0.06299 0.12406 0.24722 0.40817
183400  0.06299 0.12407 0.24728 0.40808
183450  0.06299 0.12408 0.24732 0.40796
183500  0.063   0.12408 0.24737 0.40783
183550  0.06301 0.12408 0.24741 0.4077
183600  0.06302 0.12407 0.24745 0.40756
183650  0.06304 0.12406 0.24749 0.4074
183700  0.06305 0.12405 0.24753 0.40723
183750  0.06307 0.12404 0.24756 0.40705
183800  0.06307 0.12402 0.24759 0.40687
183850  0.06308 0.124   0.24764 0.40667
183900  0.06309 0.12398 0.24769 0.40647
183950  0.06309 0.12397 0.24774 0.40627
184000  0.06308 0.12396 0.2478  0.40606
184050  0.06308 0.12395 0.24786 0.40584
184100  0.06308 0.12395 0.24791 0.40561
184150  0.06308 0.12396 0.24794 0.40538
184200  0.06308 0.12397 0.24797 0.40514
184250  0.0631  0.12398 0.24798 0.40492
184300  0.06311 0.124   0.24799 0.40471
184350  0.06313 0.12403 0.248   0.4045
184400  0.06315 0.12406 0.24803 0.4043
184450  0.06317 0.12409 0.24806 0.4041
184500  0.06319 0.12412 0.24811 0.40392
184550  0.06321 0.12415 0.24815 0.40374
184600  0.06323 0.12417 0.24819 0.40357
184650  0.06325 0.1242  0.24823 0.4034
184700  0.06327 0.12423 0.24825 0.40324
184750  0.06328 0.12427 0.24827 0.40307
184800  0.06329 0.12431 0.24828 0.40292
184850  0.0633  0.12435 0.24827 0.40278
184900  0.0633  0.12439 0.24826 0.40265
184950  0.0633  0.12442 0.24826 0.40252
185000  0.0633  0.12444 0.24825 0.40239
185050  0.06331 0.12445 0.24823 0.40227
185100  0.0633  0.12445 0.24822 0.40215
185150  0.0633  0.12445 0.24821 0.40203
185200  0.0633  0.12444 0.2482  0.40191
185250  0.06329 0.12442 0.24819 0.40178
185300  0.06328 0.1244  0.24818 0.40164
185350  0.06327 0.12438 0.24818 0.40149
185400  0.06327 0.12436 0.24817 0.40134
185450  0.06326 0.12434 0.24817 0.40118
185500  0.06326 0.12433 0.24817 0.40102
185550  0.06325 0.12431 0.24818 0.40085
185600  0.06326 0.12429 0.2482  0.40068
185650  0.06327 0.12426 0.24823 0.40052
185700  0.06328 0.12423 0.24827 0.40035
185750  0.0633  0.12421 0.24832 0.40018
185800  0.06332 0.12418 0.24836 0.40003
185850  0.06334 0.12416 0.24841 0.39989
185900  0.06336 0.12413 0.24846 0.39974
185950  0.06338 0.12412 0.2485  0.3996
186000  0.0634  0.12411 0.24855 0.39945
186050  0.06341 0.1241  0.2486  0.39931
186100  0.06343 0.1241  0.24865 0.39917
186150  0.06344 0.12409 0.24869 0.39904
186200  0.06344 0.12409 0.24874 0.39892
186250  0.06345 0.12409 0.24878 0.3988
186300  0.06345 0.12409 0.24884 0.39868
186350  0.06345 0.12408 0.2489  0.39858
186400  0.06345 0.12407 0.24895 0.39848
186450  0.06345 0.12405 0.249   0.3984
186500  0.06346 0.12404 0.24905 0.39835
186550  0.06346 0.12403 0.2491  0.3983
186600  0.06347 0.12402 0.24915 0.39827
186650  0.06348 0.12401 0.24921 0.39825
186700  0.0635  0.124   0.24926 0.39824
186750  0.06352 0.12399 0.24931 0.39824
186800  0.06353 0.12399 0.24937 0.39824
186850  0.06355 0.12399 0.24944 0.39824
186900  0.06358 0.12399 0.24952 0.39822
186950  0.06361 0.12399 0.24961 0.3982
187000  0.06363 0.124   0.24972 0.39817
187050  0.06365 0.12399 0.24984 0.39812
187100  0.06367 0.12399 0.24997 0.39806
187150  0.06368 0.12398 0.25012 0.39798
187200  0.06369 0.12396 0.25026 0.39788
187250  0.06369 0.12394 0.25041 0.39778
187300  0.0637  0.12392 0.25055 0.39767
187350  0.0637  0.12391 0.25068 0.39757
187400  0.06371 0.1239  0.25081 0.39746
187450  0.06373 0.1239  0.25093 0.39734
187500  0.06374 0.1239  0.25104 0.39723
187550  0.06376 0.12391 0.25113 0.39712
187600  0.06378 0.12391 0.2512  0.39703
187650  0.0638  0.12392 0.25125 0.39696
187700  0.06382 0.12394 0.2513  0.39689
187750  0.06384 0.12396 0.25133 0.39683
187800  0.06386 0.12397 0.25134 0.39676
187850  0.06388 0.12398 0.25135 0.39667
187900  0.0639  0.12398 0.25133 0.39656
187950  0.06392 0.12399 0.2513  0.39643
188000  0.06393 0.12399 0.25126 0.39629
188050  0.06395 0.124   0.25122 0.39613
188100  0.06396 0.12401 0.25117 0.39596
188150  0.06397 0.12402 0.25113 0.39579
188200  0.06398 0.12403 0.2511  0.39561
188250  0.06399 0.12405 0.25107 0.39544
188300  0.06399 0.12407 0.25103 0.39527
188350  0.06399 0.12408 0.25099 0.3951
188400  0.06398 0.1241  0.25093 0.39493
188450  0.06398 0.12412 0.25086 0.39475
188500  0.06398 0.12414 0.25081 0.39457
188550  0.06398 0.12415 0.25076 0.39439
188600  0.06399 0.12416 0.25072 0.39421
188650  0.064   0.12417 0.2507  0.39402
188700  0.06401 0.12419 0.25069 0.39383
188750  0.06403 0.12421 0.25068 0.39366
188800  0.06405 0.12421 0.25068 0.39349
188850  0.06407 0.12422 0.25069 0.39333
188900  0.06408 0.12422 0.25071 0.39316
188950  0.06409 0.12422 0.25075 0.39298
189000  0.0641  0.12422 0.2508  0.39279
189050  0.06411 0.12422 0.25086 0.3926
189100  0.06412 0.12422 0.25093 0.3924
189150  0.06414 0.12422 0.251   0.39218
189200  0.06415 0.12421 0.25107 0.39197
189250  0.06417 0.12421 0.25114 0.39175
189300  0.06419 0.12422 0.25122 0.39154
189350  0.06421 0.12423 0.25129 0.39134
189400  0.06425 0.12425 0.25137 0.39112
189450  0.06428 0.12427 0.25144 0.39092
189500  0.06432 0.1243  0.2515  0.39072
189550  0.06436 0.12433 0.25157 0.39053
189600  0.0644  0.12437 0.25163 0.39033
189650  0.06443 0.12442 0.25169 0.39013
189700  0.06447 0.12446 0.25175 0.38994
189750  0.0645  0.12452 0.2518  0.38976
189800  0.06453 0.12457 0.25187 0.3896
189850  0.06456 0.12463 0.25193 0.38946
189900  0.06459 0.1247  0.252   0.38934
189950  0.06463 0.12476 0.25207 0.38927
190000  0.06466 0.12482 0.25213 0.38922
190050  0.06469 0.12487 0.2522  0.38921
190100  0.06472 0.12492 0.25226 0.38922
190150  0.06475 0.12497 0.25231 0.38925
190200  0.06478 0.12501 0.25238 0.3893
190250  0.0648  0.12504 0.25246 0.38938
190300  0.06482 0.12507 0.25254 0.38948
190350  0.06484 0.12509 0.25262 0.38959
190400  0.06485 0.1251  0.25271 0.38972
190450  0.06486 0.1251  0.25281 0.38986
190500  0.06487 0.12509 0.25292 0.39001
190550  0.06488 0.1251  0.25302 0.39015
190600  0.06489 0.12511 0.25311 0.39029
190650  0.06491 0.12512 0.25319 0.3904
190700  0.06492 0.12513 0.25326 0.39048
190750  0.06494 0.12514 0.25332 0.39055
190800  0.06496 0.12514 0.25337 0.3906
190850  0.06497 0.12513 0.25342 0.39066
190900  0.06497 0.12512 0.25346 0.39073
190950  0.06497 0.12511 0.2535  0.39079
191000  0.06496 0.12509 0.25353 0.39084
191050  0.06496 0.12506 0.25356 0.39089
191100  0.06495 0.12503 0.25358 0.39094
