fs        200K    300K    400K    500K
158450  0.05077 0.08809 0.11637 0.25165
158500  0.05078 0.08813 0.11635 0.25163
158550  0.05079 0.08817 0.11635 0.25162
158600  0.05078 0.0882  0.11636 0.25161
158650  0.05078 0.08824 0.11636 0.2516
158700  0.05078 0.08827 0.11638 0.25158
158750  0.05077 0.0883  0.1164  0.25155
158800  0.05077 0.08834 0.11643 0.25152
158850  0.05077 0.08837 0.11646 0.25149
158900  0.05077 0.0884  0.1165  0.25146
158950  0.05077 0.08843 0.11653 0.25143
159000  0.05077 0.08847 0.11657 0.25142
159050  0.05078 0.0885  0.11659 0.25141
159100  0.05078 0.08852 0.11661 0.2514
159150  0.05079 0.08854 0.11662 0.25137
159200  0.0508  0.08856 0.11663 0.25134
159250  0.0508  0.08856 0.11663 0.25128
159300  0.05081 0.08858 0.11664 0.25123
159350  0.05082 0.08859 0.11665 0.25119
159400  0.05083 0.08862 0.11666 0.25116
159450  0.05084 0.08865 0.11666 0.25114
159500  0.05085 0.08869 0.11666 0.25112
159550  0.05085 0.08872 0.11665 0.25112
159600  0.05086 0.08874 0.11665 0.25113
159650  0.05087 0.08876 0.11664 0.25113
159700  0.05087 0.08878 0.11664 0.25112
159750  0.05088 0.08879 0.11664 0.25113
159800  0.05088 0.0888  0.11666 0.25114
159850  0.05089 0.08881 0.11668 0.25117
159900  0.05088 0.08882 0.11671 0.25119
159950  0.05087 0.08883 0.11674 0.25121
160000  0.05086 0.08884 0.11677 0.25122
160050  0.05085 0.08886 0.11679 0.25121
160100  0.05083 0.08888 0.11681 0.2512
160150  0.05082 0.0889  0.11681 0.25117
160200  0.05081 0.08891 0.11682 0.25114
160250  0.0508  0.08893 0.11683 0.25111
160300  0.0508  0.08893 0.11686 0.25108
160350  0.0508  0.08893 0.11689 0.25105
160400  0.0508  0.08892 0.11693 0.25102
160450  0.0508  0.08892 0.11698 0.25098
160500  0.0508  0.08891 0.11703 0.25093
160550  0.0508  0.0889  0.11709 0.25088
160600  0.05081 0.0889  0.11716 0.25083
160650  0.05082 0.0889  0.11722 0.25079
160700  0.05083 0.0889  0.11727 0.25075
160750  0.05083 0.0889  0.11732 0.25072
160800  0.05083 0.08891 0.11737 0.2507
160850  0.05083 0.08892 0.11741 0.25067
160900  0.05083 0.08893 0.11744 0.25066
160950  0.05084 0.08894 0.11747 0.25065
161000  0.05084 0.08894 0.11748 0.25064
161050  0.05085 0.08894 0.1175  0.25064
161100  0.05085 0.08894 0.11752 0.25064
161150  0.05085 0.08894 0.11755 0.25063
161200  0.05086 0.08895 0.11757 0.25063
161250  0.05085 0.08895 0.11759 0.25062
161300  0.05085 0.08895 0.11761 0.25063
161350  0.05085 0.08894 0.11762 0.25064
161400  0.05084 0.08893 0.11763 0.25065
161450  0.05084 0.08892 0.11765 0.25065
161500  0.05083 0.08892 0.11767 0.25063
161550  0.05083 0.08892 0.1177  0.25062
161600  0.05084 0.08892 0.11772 0.2506
161650  0.05085 0.08891 0.11774 0.25058
161700  0.05086 0.0889  0.11776 0.25055
161750  0.05087 0.0889  0.11778 0.25052
161800  0.05086 0.08889 0.11781 0.25047
161850  0.05086 0.08888 0.11783 0.25041
161900  0.05085 0.08887 0.11785 0.25034
161950  0.05083 0.08886 0.11788 0.25028
162000  0.05082 0.08886 0.11791 0.2502
162050  0.05082 0.08885 0.11793 0.25013
162100  0.05082 0.08885 0.11794 0.25006
162150  0.05083 0.08885 0.11796 0.25
162200  0.05084 0.08885 0.11798 0.24993
162250  0.05085 0.08885 0.11802 0.24988
162300  0.05085 0.08885 0.11807 0.24983
162350  0.05086 0.08885 0.11813 0.24976
162400  0.05087 0.08885 0.1182  0.24968
162450  0.05088 0.08885 0.11827 0.2496
162500  0.05088 0.08885 0.11834 0.24951
162550  0.05089 0.08885 0.11841 0.24941
162600  0.05089 0.08886 0.11848 0.24931
162650  0.05088 0.08888 0.11855 0.2492
162700  0.05088 0.08889 0.1186  0.24909
162750  0.05088 0.0889  0.11865 0.249
162800  0.05088 0.08892 0.11871 0.2489
162850  0.05089 0.08893 0.11876 0.24882
162900  0.0509  0.08893 0.1188  0.24875
162950  0.0509  0.08894 0.11884 0.2487
163000  0.05091 0.08895 0.11888 0.24865
163050  0.05091 0.08897 0.11891 0.24861
163100  0.05091 0.089   0.11895 0.24857
163150  0.0509  0.08902 0.11899 0.24853
163200  0.0509  0.08903 0.11903 0.24849
163250  0.05091 0.08904 0.11908 0.24845
163300  0.05091 0.08905 0.11912 0.24841
163350  0.05092 0.08905 0.11917 0.24837
163400  0.05093 0.08905 0.11922 0.24832
163450  0.05094 0.08904 0.11926 0.24826
163500  0.05094 0.08903 0.11929 0.2482
163550  0.05095 0.08902 0.11933 0.24813
163600  0.05096 0.08901 0.11936 0.24805
163650  0.05096 0.08901 0.1194  0.24796
163700  0.05097 0.08901 0.11944 0.24787
163750  0.05097 0.08901 0.11949 0.24778
163800  0.05097 0.08902 0.11954 0.2477
163850  0.05097 0.08902 0.11958 0.24764
163900  0.05097 0.08902 0.11961 0.2476
163950  0.05097 0.08903 0.11963 0.24757
164000  0.05097 0.08904 0.11964 0.24755
164050  0.05097 0.08906 0.11965 0.24753
164100  0.05097 0.08908 0.11965 0.2475
164150  0.05098 0.0891  0.11966 0.24749
164200  0.05098 0.08911 0.11968 0.24746
164250  0.05099 0.08911 0.11969 0.24743
164300  0.05099 0.08911 0.1197  0.2474
164350  0.05099 0.0891  0.1197  0.24737
164400  0.05099 0.08909 0.1197  0.24734
164450  0.05099 0.08907 0.11971 0.24733
164500  0.051   0.08906 0.11971 0.24732
164550  0.051   0.08906 0.11973 0.24731
164600  0.05101 0.08907 0.11976 0.2473
164650  0.05101 0.08909 0.11979 0.24729
164700  0.05102 0.08911 0.11982 0.24726
164750  0.05102 0.08912 0.11985 0.24723
164800  0.05103 0.08914 0.11988 0.24719
164850  0.05104 0.08915 0.11991 0.24715
164900  0.05104 0.08916 0.11994 0.2471
164950  0.05105 0.08917 0.11997 0.24704
165000  0.05105 0.08918 0.12    0.24698
165050  0.05105 0.08919 0.12003 0.24691
165100  0.05105 0.0892  0.12006 0.24684
165150  0.05105 0.0892  0.1201  0.24677
165200  0.05105 0.0892  0.12014 0.2467
165250  0.05105 0.0892  0.12018 0.24663
165300  0.05104 0.0892  0.12023 0.24655
165350  0.05104 0.08919 0.12027 0.24645
165400  0.05104 0.08919 0.12031 0.24635
165450  0.05104 0.08919 0.12036 0.24623
165500  0.05105 0.0892  0.1204  0.24611
165550  0.05105 0.08919 0.12042 0.24598
165600  0.05106 0.08918 0.12043 0.24584
165650  0.05108 0.08918 0.12043 0.2457
165700  0.05108 0.08918 0.12044 0.24556
165750  0.05109 0.08918 0.12046 0.24542
165800  0.0511  0.08919 0.12048 0.24529
165850  0.0511  0.08919 0.1205  0.24516
165900  0.05111 0.08919 0.12052 0.24503
165950  0.05111 0.08919 0.12055 0.24492
166000  0.05111 0.08919 0.12058 0.24483
166050  0.05111 0.08919 0.1206  0.24475
166100  0.05111 0.08918 0.12063 0.24466
166150  0.05111 0.08916 0.12064 0.24457
166200  0.05111 0.08915 0.12067 0.24448
166250  0.05111 0.08915 0.12069 0.24438
166300  0.05111 0.08915 0.12072 0.24427
166350  0.05111 0.08915 0.12075 0.24417
166400  0.05112 0.08915 0.12077 0.24408
166450  0.05113 0.08916 0.12079 0.244
166500  0.05115 0.08916 0.12082 0.24392
166550  0.05116 0.08915 0.12083 0.24385
166600  0.05116 0.08915 0.12085 0.24379
166650  0.05116 0.08914 0.12085 0.24374
166700  0.05115 0.08914 0.12086 0.24371
166750  0.05114 0.08914 0.12087 0.24367
166800  0.05113 0.08915 0.12088 0.24364
166850  0.05112 0.08916 0.1209  0.2436
166900  0.05112 0.08918 0.12092 0.24356
166950  0.05111 0.0892  0.12094 0.24352
167000  0.05111 0.08921 0.12096 0.24348
167050  0.05111 0.08923 0.12099 0.24345
167100  0.05111 0.08925 0.12103 0.24342
167150  0.05112 0.08927 0.12109 0.24339
167200  0.05112 0.08929 0.12116 0.24334
167250  0.05113 0.08931 0.12125 0.24328
167300  0.05114 0.08934 0.12134 0.2432
167350  0.05115 0.08936 0.12142 0.24311
167400  0.05116 0.08939 0.1215  0.24302
167450  0.05117 0.08941 0.12156 0.24292
167500  0.05118 0.08943 0.12162 0.24282
167550  0.0512  0.08945 0.12168 0.24274
167600  0.05121 0.08947 0.12173 0.24267
167650  0.05122 0.08949 0.12177 0.24259
167700  0.05122 0.0895  0.12181 0.24252
167750  0.05123 0.08952 0.12184 0.24244
167800  0.05123 0.08953 0.12187 0.24235
167850  0.05124 0.08953 0.12189 0.24223
167900  0.05125 0.08954 0.12191 0.24211
167950  0.05126 0.08954 0.12192 0.24199
168000  0.05127 0.08954 0.12194 0.24186
168050  0.05127 0.08955 0.12196 0.24174
168100  0.05127 0.08955 0.12199 0.24163
168150  0.05128 0.08956 0.12201 0.24152
168200  0.05129 0.08956 0.12202 0.24141
168250  0.0513  0.08957 0.12203 0.24131
168300  0.05131 0.08957 0.12204 0.24122
168350  0.05132 0.08958 0.12205 0.24113
168400  0.05133 0.08959 0.12205 0.24103
168450  0.05134 0.08961 0.12206 0.24094
168500  0.05134 0.08963 0.12206 0.24088
168550  0.05134 0.08965 0.12206 0.24081
168600  0.05134 0.08966 0.12206 0.24074
168650  0.05134 0.08968 0.12207 0.24067
168700  0.05133 0.08968 0.12209 0.24061
168750  0.05133 0.08967 0.12213 0.24054
168800  0.05132 0.08967 0.12217 0.24046
168850  0.05132 0.08966 0.12221 0.24036
168900  0.05131 0.08965 0.12226 0.24027
168950  0.0513  0.08963 0.12231 0.24018
169000  0.0513  0.08961 0.12236 0.2401
169050  0.0513  0.0896  0.1224  0.24002
169100  0.0513  0.08958 0.12244 0.23995
169150  0.0513  0.08957 0.12247 0.23988
169200  0.05129 0.08957 0.12249 0.23983
169250  0.05129 0.08957 0.12251 0.23979
169300  0.05129 0.08958 0.12251 0.23976
169350  0.05128 0.08959 0.1225  0.23973
169400  0.05128 0.08959 0.1225  0.2397
169450  0.05128 0.08959 0.12249 0.23966
169500  0.05127 0.08958 0.12249 0.23961
169550  0.05126 0.08957 0.12249 0.23956
169600  0.05126 0.08956 0.1225  0.23951
169650  0.05126 0.08955 0.1225  0.23947
169700  0.05126 0.08955 0.12251 0.23941
169750  0.05127 0.08955 0.12252 0.23935
169800  0.05127 0.08955 0.12254 0.23928
169850  0.05128 0.08955 0.12256 0.2392
169900  0.05129 0.08956 0.12258 0.23911
169950  0.0513  0.08957 0.1226  0.239
170000  0.05131 0.08957 0.12261 0.23889
170050  0.05132 0.08958 0.12262 0.23878
170100  0.05134 0.08959 0.12262 0.23868
170150  0.05135 0.0896  0.12261 0.23859
170200  0.05136 0.0896  0.12259 0.2385
170250  0.05136 0.08961 0.12256 0.23842
170300  0.05136 0.08961 0.12253 0.23834
170350  0.05137 0.08962 0.12251 0.23825
170400  0.05137 0.08963 0.1225  0.23817
170450  0.05137 0.08963 0.1225  0.2381
170500  0.05137 0.08964 0.12251 0.23803
170550  0.05136 0.08964 0.12253 0.23794
170600  0.05136 0.08965 0.12254 0.23784
170650  0.05137 0.08966 0.12255 0.23773
170700  0.05137 0.08966 0.12255 0.23761
170750  0.05137 0.08966 0.12255 0.2375
170800  0.05138 0.08967 0.12256 0.23739
170850  0.05138 0.08967 0.12256 0.2373
170900  0.05138 0.08968 0.12256 0.23722
170950  0.05138 0.08968 0.12256 0.23713
171000  0.05139 0.08968 0.12257 0.23703
171050  0.05139 0.08968 0.12259 0.23691
171100  0.0514  0.08969 0.1226  0.23681
171150  0.05141 0.0897  0.12263 0.23671
171200  0.05142 0.08971 0.12266 0.23662
171250  0.05144 0.08972 0.1227  0.23652
171300  0.05145 0.08974 0.12274 0.23642
171350  0.05147 0.08974 0.12279 0.23632
171400  0.05149 0.08974 0.12283 0.2362
171450  0.05151 0.08975 0.12288 0.23608
171500  0.05152 0.08975 0.12292 0.23595
171550  0.05153 0.08976 0.12296 0.23583
171600  0.05154 0.08977 0.12299 0.23571
171650  0.05154 0.08978 0.12301 0.23558
171700  0.05154 0.08979 0.12303 0.23546
171750  0.05154 0.08978 0.12303 0.23533
171800  0.05154 0.08978 0.12302 0.23518
171850  0.05155 0.08978 0.12302 0.23501
171900  0.05156 0.08979 0.12303 0.23484
171950  0.05157 0.08981 0.12305 0.23467
172000  0.05158 0.08983 0.12306 0.23449
172050  0.05159 0.08984 0.12309 0.23431
172100  0.0516  0.08986 0.12313 0.23413
172150  0.05161 0.08988 0.12317 0.23394
172200  0.05161 0.0899  0.12323 0.23375
172250  0.05161 0.08991 0.12328 0.23355
172300  0.05161 0.08992 0.12334 0.23335
172350  0.05161 0.08993 0.12338 0.23315
172400  0.05161 0.08995 0.12342 0.23297
172450  0.05162 0.08996 0.12346 0.2328
172500  0.05162 0.08997 0.12349 0.23265
172550  0.05163 0.08998 0.12353 0.23252
172600  0.05164 0.08997 0.12357 0.23241
172650  0.05164 0.08996 0.12362 0.23231
172700  0.05165 0.08996 0.12367 0.23222
172750  0.05166 0.08995 0.12374 0.23216
172800  0.05166 0.08994 0.12381 0.23208
172850  0.05166 0.08993 0.12386 0.232
172900  0.05165 0.08991 0.1239  0.2319
172950  0.05165 0.08991 0.12393 0.23179
173000  0.05164 0.08991 0.12395 0.23169
173050  0.05164 0.08993 0.12397 0.23158
173100  0.05164 0.08995 0.124   0.23147
173150  0.05165 0.08998 0.12403 0.23137
173200  0.05165 0.09    0.12407 0.23126
173250  0.05166 0.09002 0.12409 0.23115
173300  0.05167 0.09005 0.12411 0.23104
173350  0.05168 0.09007 0.12413 0.23095
173400  0.05169 0.09009 0.12413 0.23089
173450  0.0517  0.09012 0.12414 0.23083
173500  0.05171 0.09013 0.12416 0.2308
173550  0.05172 0.09015 0.12417 0.23076
173600  0.05173 0.09016 0.12421 0.23073
173650  0.05173 0.09017 0.12425 0.23071
173700  0.05173 0.09017 0.12429 0.23068
173750  0.05173 0.09017 0.12435 0.23068
173800  0.05174 0.09017 0.12439 0.23069
173850  0.05174 0.09016 0.12443 0.23072
173900  0.05175 0.09014 0.12445 0.23074
173950  0.05175 0.09012 0.12446 0.23077
174000  0.05176 0.0901  0.12448 0.2308
174050  0.05177 0.09006 0.12448 0.23083
174100  0.05178 0.09003 0.1245  0.23086
174150  0.05179 0.09001 0.12452 0.23089
174200  0.0518  0.08999 0.12455 0.2309
174250  0.05181 0.08999 0.12459 0.23089
174300  0.05182 0.08999 0.12463 0.23086
174350  0.05184 0.09    0.12468 0.23082
174400  0.05184 0.09001 0.12473 0.23077
174450  0.05185 0.09003 0.12479 0.23071
174500  0.05185 0.09003 0.12485 0.23065
174550  0.05186 0.09003 0.1249  0.23059
174600  0.05186 0.09003 0.12494 0.23053
174650  0.05187 0.09003 0.12497 0.23046
174700  0.05188 0.09003 0.12499 0.23039
174750  0.05189 0.09004 0.125   0.23032
174800  0.05191 0.09004 0.12501 0.23026
174850  0.05192 0.09005 0.12503 0.2302
174900  0.05193 0.09006 0.12503 0.23012
174950  0.05195 0.09007 0.12503 0.23003
175000  0.05197 0.09008 0.12503 0.22992
175050  0.052   0.09009 0.12501 0.22982
175100  0.05202 0.0901  0.12499 0.22975
175150  0.05204 0.09011 0.12497 0.22967
175200  0.05206 0.09012 0.12495 0.22961
175250  0.05208 0.09013 0.12494 0.22956
175300  0.05209 0.09013 0.12492 0.22951
175350  0.0521  0.09013 0.1249  0.22945
175400  0.05211 0.09013 0.12487 0.2294
175450  0.05211 0.09013 0.12484 0.22934
175500  0.05212 0.09013 0.12481 0.22928
175550  0.05212 0.09013 0.12479 0.22923
175600  0.05213 0.09012 0.12477 0.22918
175650  0.05214 0.09012 0.12475 0.22912
175700  0.05215 0.09012 0.12475 0.22907
175750  0.05216 0.09011 0.12475 0.229
175800  0.05217 0.09011 0.12476 0.22894
175850  0.05219 0.09012 0.12479 0.22888
175900  0.0522  0.09012 0.12483 0.22883
175950  0.05222 0.09013 0.12487 0.22878
176000  0.05224 0.09013 0.12492 0.22873
176050  0.05226 0.09014 0.12498 0.22869
176100  0.05229 0.09014 0.12504 0.22864
176150  0.05231 0.09014 0.12509 0.22858
176200  0.05233 0.09015 0.12515 0.22852
176250  0.05235 0.09015 0.12519 0.22846
176300  0.05236 0.09016 0.12524 0.22841
176350  0.05237 0.09017 0.12528 0.22836
176400  0.05238 0.09017 0.12532 0.22833
176450  0.05238 0.09018 0.12537 0.2283
176500  0.05239 0.09017 0.12541 0.22828
176550  0.0524  0.09017 0.12546 0.22826
176600  0.05241 0.09017 0.1255  0.22824
176650  0.05242 0.09017 0.12555 0.22822
176700  0.05243 0.09018 0.12558 0.2282
176750  0.05245 0.09019 0.12562 0.22818
176800  0.05245 0.0902  0.12565 0.22815
176850  0.05247 0.0902  0.12568 0.22812
176900  0.05248 0.09019 0.12571 0.22809
176950  0.0525  0.09017 0.12574 0.22805
177000  0.05251 0.09015 0.12577 0.22802
177050  0.05252 0.09013 0.1258  0.22798
177100  0.05253 0.09012 0.12583 0.22793
177150  0.05255 0.09012 0.12585 0.22787
177200  0.05256 0.09013 0.12587 0.2278
177250  0.05257 0.09015 0.12589 0.22772
177300  0.05258 0.09017 0.12591 0.22764
177350  0.05259 0.09019 0.12592 0.22756
177400  0.0526  0.0902  0.12594 0.22748
177450  0.05261 0.09021 0.12595 0.22743
177500  0.05262 0.09021 0.12597 0.22738
177550  0.05262 0.09021 0.12598 0.22732
177600  0.05262 0.09021 0.12601 0.22725
177650  0.05262 0.0902  0.12605 0.22719
177700  0.05262 0.0902  0.1261  0.22712
177750  0.05262 0.0902  0.12616 0.22705
177800  0.05261 0.09019 0.12623 0.22698
177850  0.05261 0.09019 0.1263  0.22692
177900  0.0526  0.09021 0.12639 0.22686
177950  0.05259 0.09023 0.12648 0.22681
178000  0.05258 0.09026 0.12656 0.22677
178050  0.05257 0.09028 0.12665 0.22671
178100  0.05256 0.09029 0.12673 0.22664
178150  0.05256 0.0903  0.12681 0.22656
178200  0.05256 0.0903  0.12689 0.22648
178250  0.05257 0.09029 0.12696 0.2264
178300  0.05258 0.09028 0.12702 0.22633
178350  0.05259 0.09026 0.12707 0.22626
178400  0.0526  0.09025 0.12712 0.2262
178450  0.05261 0.09023 0.12717 0.22614
178500  0.05261 0.0902  0.12721 0.22608
178550  0.05261 0.09019 0.12725 0.22603
178600  0.0526  0.09018 0.12729 0.22597
178650  0.05259 0.09017 0.12733 0.22592
178700  0.05258 0.09017 0.12738 0.22589
178750  0.05258 0.09017 0.12744 0.22584
178800  0.05257 0.09018 0.12751 0.2258
178850  0.05257 0.09018 0.12758 0.22574
178900  0.05258 0.0902  0.12765 0.22569
178950  0.05258 0.09021 0.12771 0.22564
179000  0.05258 0.09022 0.12777 0.22559
179050  0.05257 0.09023 0.12783 0.22555
179100  0.05257 0.09024 0.12788 0.22549
179150  0.05257 0.09024 0.12792 0.22544
179200  0.05257 0.09025 0.12796 0.22539
179250  0.05258 0.09025 0.12799 0.22536
179300  0.05258 0.09025 0.12802 0.22533
179350  0.05259 0.09026 0.12805 0.22531
179400  0.0526  0.09026 0.12809 0.22528
179450  0.05261 0.09026 0.12813 0.22525
179500  0.05262 0.09027 0.12818 0.22519
179550  0.05264 0.09026 0.12823 0.22512
179600  0.05266 0.09025 0.12828 0.22505
179650  0.05269 0.09024 0.12832 0.22498
179700  0.05272 0.09023 0.12835 0.22491
179750  0.05274 0.09023 0.12836 0.22485
179800  0.05276 0.09023 0.12837 0.22479
179850  0.05277 0.09023 0.12836 0.22475
179900  0.05277 0.09023 0.12835 0.2247
179950  0.05278 0.09024 0.12836 0.22464
180000  0.05279 0.09025 0.12837 0.22458
180050  0.0528  0.09026 0.12841 0.22452
180100  0.05281 0.09027 0.12845 0.2245
180150  0.05283 0.09027 0.1285  0.22448
180200  0.05284 0.09027 0.12855 0.22448
180250  0.05285 0.09027 0.1286  0.22448
180300  0.05285 0.09027 0.12865 0.22447
180350  0.05286 0.09028 0.12871 0.22444
180400  0.05287 0.09028 0.12876 0.22441
180450  0.05287 0.09028 0.12881 0.22435
180500  0.05288 0.09027 0.12885 0.22428
180550  0.05289 0.09026 0.12888 0.2242
180600  0.0529  0.09024 0.12892 0.22411
180650  0.0529  0.09023 0.12897 0.22403
180700  0.0529  0.09023 0.12903 0.22394
180750  0.0529  0.09023 0.12909 0.22383
180800  0.05291 0.09023 0.12914 0.22371
180850  0.05291 0.09024 0.1292  0.22357
180900  0.05292 0.09024 0.12927 0.22342
180950  0.05292 0.09024 0.12935 0.22327
181000  0.05293 0.09024 0.12944 0.22312
181050  0.05293 0.09024 0.12952 0.22298
181100  0.05293 0.09024 0.12962 0.22284
181150  0.05294 0.09024 0.1297  0.2227
181200  0.05294 0.09022 0.12979 0.22257
181250  0.05295 0.09021 0.12987 0.22245
181300  0.05296 0.09019 0.12994 0.22236
181350  0.05297 0.09017 0.13001 0.22227
181400  0.05298 0.09016 0.13008 0.2222
181450  0.05299 0.09016 0.13016 0.22213
181500  0.05299 0.09015 0.13022 0.22205
181550  0.05299 0.09015 0.13029 0.22197
181600  0.05299 0.09015 0.13035 0.22191
181650  0.05299 0.09015 0.13042 0.22184
181700  0.05299 0.09014 0.13048 0.22177
181750  0.05299 0.09014 0.13055 0.2217
181800  0.05299 0.09015 0.13062 0.22163
181850  0.053   0.09015 0.13069 0.22156
181900  0.05301 0.09016 0.13077 0.22148
181950  0.05302 0.09016 0.13085 0.22138
182000  0.05302 0.09015 0.13093 0.22129
182050  0.05302 0.09015 0.13101 0.22119
182100  0.05301 0.09014 0.13109 0.22108
182150  0.05301 0.09014 0.13117 0.22096
182200  0.053   0.09014 0.13126 0.22084
182250  0.05299 0.09014 0.13133 0.22074
182300  0.05299 0.09015 0.13139 0.22064
182350  0.05299 0.09015 0.13145 0.22056
182400  0.053   0.09015 0.1315  0.22048
182450  0.053   0.09014 0.13155 0.22041
182500  0.053   0.09013 0.13161 0.22036
182550  0.053   0.09012 0.13167 0.22031
182600  0.05299 0.09011 0.13174 0.22026
182650  0.05298 0.0901  0.13181 0.22021
182700  0.05297 0.09009 0.13188 0.22015
182750  0.05296 0.09009 0.13196 0.22008
182800  0.05295 0.09008 0.13204 0.22001
182850  0.05294 0.09007 0.13212 0.21992
182900  0.05293 0.09006 0.1322  0.21984
182950  0.05292 0.09006 0.13227 0.21976
183000  0.05291 0.09005 0.13235 0.21968
183050  0.0529  0.09005 0.13243 0.2196
183100  0.05289 0.09006 0.13251 0.2195
183150  0.0529  0.09007 0.13258 0.21941
183200  0.0529  0.09008 0.13265 0.21931
183250  0.05291 0.09009 0.13272 0.21922
183300  0.05291 0.09009 0.13278 0.21913
183350  0.05291 0.0901  0.13284 0.21906
183400  0.05291 0.09011 0.13288 0.21899
183450  0.05291 0.09012 0.13292 0.21893
183500  0.05292 0.09013 0.13296 0.21888
183550  0.05293 0.09014 0.133   0.21882
183600  0.05294 0.09015 0.13305 0.21876
183650  0.05295 0.09016 0.13309 0.21868
183700  0.05296 0.09017 0.13315 0.21859
183750  0.05298 0.09016 0.1332  0.2185
183800  0.05299 0.09016 0.13325 0.2184
183850  0.053   0.09015 0.1333  0.2183
183900  0.05302 0.09015 0.13334 0.2182
183950  0.05304 0.09016 0.13339 0.21809
184000  0.05306 0.09017 0.13342 0.21799
184050  0.05307 0.0902  0.13345 0.21789
184100  0.05308 0.09022 0.13347 0.21782
184150  0.05309 0.09023 0.13349 0.21776
184200  0.0531  0.09023 0.13351 0.21771
184250  0.0531  0.09023 0.13352 0.21768
184300  0.0531  0.09022 0.13355 0.21764
184350  0.0531  0.09021 0.13356 0.21761
184400  0.0531  0.0902  0.13357 0.21758
184450  0.05311 0.09019 0.13357 0.21756
184500  0.05312 0.09018 0.13358 0.21752
184550  0.05314 0.09017 0.1336  0.21748
184600  0.05315 0.09016 0.13362 0.21743
184650  0.05316 0.09016 0.13366 0.21739
184700  0.05317 0.09015 0.13372 0.21735
184750  0.05318 0.09014 0.13379 0.21731
184800  0.05318 0.09013 0.13387 0.21727
184850  0.0532  0.09013 0.13396 0.21721
184900  0.05322 0.09012 0.13405 0.21716
184950  0.05324 0.09011 0.13414 0.2171
185000  0.05326 0.0901  0.13422 0.21705
185050  0.05328 0.09009 0.13429 0.21701
185100  0.0533  0.09008 0.13436 0.21696
185150  0.05332 0.09007 0.13444 0.2169
185200  0.05334 0.09005 0.13452 0.21685
185250  0.05335 0.09005 0.1346  0.21679
185300  0.05337 0.09004 0.13467 0.21672
185350  0.05338 0.09005 0.13474 0.21666
185400  0.05339 0.09006 0.1348  0.2166
185450  0.0534  0.09008 0.13487 0.21653
185500  0.05341 0.0901  0.13494 0.21646
185550  0.05342 0.09011 0.13501 0.2164
185600  0.05343 0.09013 0.1351  0.21634
185650  0.05344 0.09015 0.1352  0.21628
185700  0.05346 0.09017 0.13531 0.21623
185750  0.05347 0.09019 0.13541 0.21618
185800  0.05348 0.09021 0.13551 0.21613
185850  0.05349 0.09023 0.13563 0.21608
185900  0.05349 0.09026 0.13574 0.21605
185950  0.0535  0.09027 0.13585 0.21602
186000  0.0535  0.09028 0.13596 0.21596
186050  0.05351 0.09028 0.13606 0.2159
186100  0.05352 0.09028 0.13617 0.21582
186150  0.05353 0.09028 0.13627 0.21575
186200  0.05353 0.09028 0.13637 0.21566
186250  0.05354 0.09028 0.13647 0.21556
186300  0.05354 0.09028 0.13657 0.21546
186350  0.05354 0.09028 0.13666 0.21536
186400  0.05354 0.09028 0.13676 0.21527
186450  0.05355 0.09029 0.13686 0.21518
186500  0.05356 0.09029 0.13695 0.2151
186550  0.05357 0.09029 0.13705 0.21501
186600  0.05358 0.09028 0.13714 0.21493
186650  0.05358 0.09028 0.13723 0.21484
186700  0.05359 0.09027 0.13731 0.21474
186750  0.05359 0.09026 0.13738 0.21462
186800  0.05359 0.09024 0.13745 0.21447
186850  0.05358 0.09022 0.13753 0.21432
186900  0.05358 0.09021 0.1376  0.21418
186950  0.05358 0.09021 0.13767 0.21403
187000  0.05359 0.09021 0.13773 0.2139
187050  0.0536  0.0902  0.1378  0.21377
187100  0.05361 0.0902  0.13787 0.21364
187150  0.05362 0.09019 0.13793 0.21351
187200  0.05363 0.09018 0.13798 0.2134
187250  0.05364 0.09017 0.13801 0.21329
187300  0.05365 0.09014 0.13805 0.21319
187350  0.05366 0.09012 0.13809 0.21308
187400  0.05366 0.0901  0.13814 0.21299
187450  0.05367 0.09008 0.13818 0.21288
187500  0.05367 0.09008 0.13822 0.21279
187550  0.05368 0.09008 0.13826 0.2127
187600  0.05369 0.09008 0.13831 0.2126
187650  0.0537  0.09009 0.13836 0.21251
187700  0.05372 0.09011 0.13841 0.21243
187750  0.05373 0.09012 0.13845 0.21234
187800  0.05374 0.09012 0.13852 0.21226
187850  0.05375 0.09012 0.13859 0.21218
187900  0.05374 0.09011 0.13865 0.21211
187950  0.05374 0.09011 0.13872 0.21203
188000  0.05373 0.0901  0.13878 0.21195
188050  0.05374 0.09011 0.13884 0.21188
188100  0.05375 0.09011 0.1389  0.21179
188150  0.05377 0.09012 0.13895 0.21171
188200  0.05379 0.09014 0.13899 0.21162
188250  0.05382 0.09016 0.13903 0.21154
188300  0.05384 0.09018 0.13908 0.21147
188350  0.05386 0.0902  0.13913 0.21141
188400  0.05388 0.09021 0.13917 0.21136
188450  0.0539  0.09022 0.13922 0.21132
188500  0.05392 0.09023 0.13928 0.21129
188550  0.05394 0.09024 0.13935 0.21128
188600  0.05395 0.09024 0.13942 0.21129
188650  0.05396 0.09024 0.13948 0.21131
188700  0.05396 0.09024 0.13955 0.21134
188750  0.05397 0.09024 0.13962 0.21138
188800  0.05398 0.09024 0.13969 0.21143
188850  0.05399 0.09024 0.13977 0.2115
