fs      200K    300K    400K    500K
138500  0.04178 0.07307 0.11832 0.20016
138550  0.04178 0.07308 0.1183  0.20017
138600  0.04179 0.07308 0.11828 0.20019
138650  0.04179 0.07309 0.11826 0.20022
138700  0.04179 0.07309 0.11823 0.20025
138750  0.0418  0.0731  0.11821 0.2003
138800  0.0418  0.0731  0.11819 0.20035
138850  0.04179 0.07309 0.11817 0.2004
138900  0.04179 0.07309 0.11816 0.20046
138950  0.04178 0.07309 0.11815 0.20053
139000  0.04177 0.07308 0.11814 0.2006
139050  0.04176 0.07307 0.11812 0.20068
139100  0.04175 0.07306 0.1181  0.20075
139150  0.04174 0.07305 0.11809 0.2008
139200  0.04174 0.07303 0.11807 0.20084
139250  0.04173 0.07301 0.11804 0.20087
139300  0.04172 0.07298 0.11801 0.20088
139350  0.04172 0.07296 0.11797 0.20089
139400  0.04171 0.07295 0.11793 0.20088
139450  0.0417  0.07293 0.11789 0.20085
139500  0.04169 0.07291 0.11786 0.20081
139550  0.04168 0.0729  0.11782 0.20076
139600  0.04168 0.0729  0.11777 0.20071
139650  0.04168 0.07289 0.11773 0.20067
139700  0.04168 0.07288 0.11768 0.20064
139750  0.04167 0.07287 0.11763 0.20061
139800  0.04167 0.07286 0.1176  0.2006
139850  0.04167 0.07286 0.11756 0.2006
139900  0.04166 0.07285 0.11753 0.20061
139950  0.04166 0.07284 0.1175  0.20062
140000  0.04166 0.07282 0.11747 0.20064
140050  0.04166 0.0728  0.11745 0.20066
140100  0.04167 0.07278 0.11743 0.20068
140150  0.04168 0.07275 0.11741 0.20071
140200  0.04169 0.07273 0.1174  0.20074
140250  0.04169 0.07271 0.11738 0.20079
140300  0.04169 0.07269 0.11737 0.20082
140350  0.0417  0.07267 0.11735 0.20085
140400  0.0417  0.07265 0.11735 0.20088
140450  0.0417  0.07264 0.11735 0.20091
140500  0.0417  0.07264 0.11735 0.20095
140550  0.0417  0.07264 0.11735 0.20097
140600  0.0417  0.07263 0.11734 0.20099
140650  0.04171 0.07263 0.11733 0.20102
140700  0.04171 0.07262 0.11732 0.20105
140750  0.04172 0.07262 0.11731 0.20107
140800  0.04172 0.07261 0.11731 0.20109
140850  0.04173 0.07261 0.1173  0.2011
140900  0.04173 0.0726  0.11728 0.20113
140950  0.04173 0.0726  0.11728 0.20116
141000  0.04173 0.0726  0.11727 0.20121
141050  0.04172 0.07259 0.11725 0.20125
141100  0.04171 0.07259 0.11723 0.20129
141150  0.0417  0.07259 0.11721 0.20132
141200  0.04169 0.07259 0.1172  0.20134
141250  0.04168 0.07259 0.11719 0.20134
141300  0.04167 0.07259 0.11718 0.20132
141350  0.04165 0.07258 0.11719 0.20129
141400  0.04165 0.07256 0.1172  0.20127
141450  0.04165 0.07254 0.1172  0.20125
141500  0.04165 0.07251 0.11721 0.20124
141550  0.04166 0.07247 0.11722 0.20123
141600  0.04167 0.07243 0.11721 0.20123
141650  0.04168 0.07239 0.1172  0.20123
141700  0.04169 0.07236 0.11718 0.20124
141750  0.0417  0.07233 0.11715 0.20124
141800  0.04171 0.0723  0.11712 0.20124
141850  0.04172 0.07228 0.1171  0.20125
141900  0.04173 0.07227 0.11706 0.20125
141950  0.04174 0.07226 0.11703 0.20124
142000  0.04175 0.07226 0.11701 0.20124
142050  0.04176 0.07226 0.11698 0.20123
142100  0.04177 0.07226 0.11696 0.20122
142150  0.04179 0.07227 0.11694 0.2012
142200  0.0418  0.07227 0.11693 0.20117
142250  0.04181 0.07228 0.11693 0.20113
142300  0.04182 0.07229 0.11694 0.20109
142350  0.04183 0.07229 0.11696 0.20104
142400  0.04184 0.0723  0.11697 0.201
142450  0.04186 0.07231 0.11698 0.20097
142500  0.04187 0.07231 0.117   0.20094
142550  0.04188 0.07231 0.11701 0.20091
142600  0.04188 0.07231 0.11702 0.20088
142650  0.04189 0.07231 0.11702 0.20086
142700  0.0419  0.07231 0.11703 0.20085
142750  0.0419  0.0723  0.11703 0.20083
142800  0.0419  0.0723  0.11704 0.20083
142850  0.04191 0.0723  0.11704 0.20081
142900  0.04191 0.0723  0.11703 0.20079
142950  0.04191 0.07229 0.11702 0.20077
143000  0.04192 0.07229 0.11701 0.20075
143050  0.04192 0.07229 0.11701 0.20074
143100  0.04193 0.07229 0.117   0.20073
143150  0.04194 0.0723  0.11698 0.20072
143200  0.04194 0.0723  0.11695 0.20071
143250  0.04195 0.07231 0.11691 0.20071
143300  0.04194 0.07232 0.11687 0.2007
143350  0.04194 0.07233 0.11683 0.20069
143400  0.04194 0.07234 0.11679 0.20068
143450  0.04194 0.07234 0.11675 0.20067
143500  0.04194 0.07235 0.11672 0.20066
143550  0.04193 0.07235 0.11668 0.20064
143600  0.04193 0.07236 0.11664 0.20062
143650  0.04193 0.07236 0.11659 0.2006
143700  0.04194 0.07236 0.11654 0.20059
143750  0.04194 0.07235 0.11648 0.20058
143800  0.04195 0.07233 0.11643 0.20059
143850  0.04196 0.07232 0.11638 0.2006
143900  0.04196 0.0723  0.11633 0.2006
143950  0.04197 0.07228 0.11628 0.2006
144000  0.04197 0.07225 0.11622 0.2006
144050  0.04198 0.07222 0.11616 0.20062
144100  0.04199 0.0722  0.1161  0.20062
144150  0.042   0.07217 0.11604 0.20063
144200  0.042   0.07215 0.11599 0.20063
144250  0.042   0.07214 0.11594 0.20064
144300  0.042   0.07213 0.11588 0.20065
144350  0.042   0.07213 0.11584 0.20066
144400  0.04199 0.07213 0.11579 0.20066
144450  0.04199 0.07212 0.11576 0.20066
144500  0.04199 0.07212 0.11573 0.20067
144550  0.04198 0.07212 0.1157  0.20068
144600  0.04198 0.07212 0.11568 0.20069
144650  0.04198 0.07212 0.11567 0.2007
144700  0.04199 0.07213 0.11565 0.20072
144750  0.04199 0.07213 0.11563 0.20073
144800  0.04199 0.07212 0.1156  0.20074
144850  0.04199 0.07212 0.11557 0.20077
144900  0.04199 0.07211 0.11555 0.20079
144950  0.04199 0.07211 0.11553 0.2008
145000  0.04199 0.07211 0.11551 0.20081
145050  0.042   0.0721  0.11549 0.20083
145100  0.04201 0.0721  0.11547 0.20084
145150  0.04202 0.0721  0.11545 0.20084
145200  0.04203 0.07209 0.11541 0.20084
145250  0.04204 0.07209 0.11538 0.20083
145300  0.04205 0.07209 0.11534 0.20082
145350  0.04206 0.0721  0.11531 0.20081
145400  0.04207 0.07211 0.11527 0.20079
145450  0.04208 0.07213 0.11525 0.20078
145500  0.04208 0.07215 0.11522 0.20076
145550  0.04209 0.07216 0.1152  0.20074
145600  0.04209 0.07218 0.11518 0.20073
145650  0.0421  0.07219 0.11517 0.20073
145700  0.0421  0.0722  0.11516 0.20072
145750  0.0421  0.0722  0.11515 0.2007
145800  0.0421  0.07221 0.11514 0.20068
145850  0.0421  0.07221 0.11515 0.20066
145900  0.0421  0.07222 0.11515 0.20065
145950  0.0421  0.07223 0.11515 0.20065
146000  0.0421  0.07222 0.11516 0.20065
146050  0.0421  0.07222 0.11517 0.20065
146100  0.04211 0.07221 0.11518 0.20066
146150  0.04212 0.0722  0.11518 0.20066
146200  0.04213 0.07219 0.11517 0.20066
146250  0.04213 0.07218 0.11517 0.20065
146300  0.04214 0.07218 0.11517 0.20064
146350  0.04215 0.07218 0.11517 0.20062
146400  0.04216 0.07218 0.11517 0.20061
146450  0.04217 0.07219 0.11516 0.20059
146500  0.04218 0.0722  0.11515 0.20057
146550  0.04219 0.07221 0.11515 0.20054
146600  0.0422  0.07221 0.11514 0.2005
146650  0.04221 0.07222 0.11512 0.20044
146700  0.04222 0.07223 0.1151  0.20039
146750  0.04223 0.07225 0.11509 0.20034
146800  0.04224 0.07227 0.11506 0.2003
146850  0.04225 0.07229 0.11504 0.20028
146900  0.04226 0.07232 0.11503 0.20026
146950  0.04228 0.07234 0.11501 0.20025
147000  0.04229 0.07237 0.115   0.20025
147050  0.0423  0.0724  0.11499 0.20025
147100  0.04231 0.07242 0.11498 0.20025
147150  0.04232 0.07245 0.11497 0.20026
147200  0.04233 0.07247 0.11496 0.20027
147250  0.04234 0.07248 0.11495 0.20027
147300  0.04235 0.07249 0.11494 0.20027
147350  0.04236 0.0725  0.11493 0.20028
147400  0.04237 0.0725  0.11493 0.2003
147450  0.04238 0.07249 0.11493 0.20034
147500  0.04239 0.07248 0.11494 0.20037
147550  0.04239 0.07247 0.11494 0.2004
147600  0.04239 0.07247 0.11494 0.20041
147650  0.0424  0.07246 0.11495 0.2004
147700  0.0424  0.07246 0.11495 0.2004
147750  0.0424  0.07246 0.11495 0.2004
147800  0.0424  0.07246 0.11495 0.2004
147850  0.04239 0.07247 0.11495 0.20042
147900  0.04238 0.07248 0.11494 0.20044
147950  0.04238 0.07251 0.11493 0.20046
148000  0.04238 0.07253 0.11493 0.20047
148050  0.04238 0.07256 0.11492 0.20049
148100  0.04237 0.07259 0.11491 0.2005
148150  0.04237 0.0726  0.11489 0.2005
148200  0.04238 0.07261 0.11487 0.20049
148250  0.04238 0.07262 0.11485 0.20046
148300  0.04239 0.07262 0.11483 0.20044
148350  0.0424  0.07261 0.11482 0.20043
148400  0.04242 0.0726  0.11482 0.20041
148450  0.04243 0.07258 0.11481 0.20039
148500  0.04245 0.07256 0.11482 0.20039
148550  0.04246 0.07255 0.11483 0.20039
148600  0.04247 0.07254 0.11484 0.20039
148650  0.04247 0.07253 0.11484 0.20038
148700  0.04248 0.07253 0.11483 0.20038
148750  0.04249 0.07253 0.11482 0.20037
148800  0.04249 0.07252 0.11481 0.20039
148850  0.04249 0.07252 0.11479 0.20039
148900  0.0425  0.07253 0.11477 0.20038
148950  0.0425  0.07253 0.11474 0.20037
149000  0.04251 0.07254 0.11471 0.20035
149050  0.0425  0.07255 0.11468 0.20034
149100  0.04251 0.07256 0.11464 0.20033
149150  0.04251 0.07256 0.11461 0.20033
149200  0.04251 0.07256 0.11457 0.20033
149250  0.04251 0.07255 0.11453 0.20035
149300  0.04251 0.07255 0.1145  0.20036
149350  0.04252 0.07254 0.11447 0.20038
149400  0.04252 0.07253 0.11446 0.20039
149450  0.04252 0.07253 0.11444 0.20041
149500  0.04253 0.07253 0.11444 0.20043
149550  0.04253 0.07254 0.11444 0.20046
149600  0.04254 0.07254 0.11444 0.20051
149650  0.04254 0.07254 0.11444 0.20055
149700  0.04255 0.07254 0.11444 0.20059
149750  0.04255 0.07253 0.11444 0.20062
149800  0.04256 0.07252 0.11443 0.20065
149850  0.04257 0.07251 0.11444 0.20067
149900  0.04258 0.07251 0.11444 0.20069
149950  0.04259 0.07251 0.11443 0.20069
150000  0.0426  0.07252 0.11444 0.20068
150050  0.0426  0.07252 0.11443 0.20068
150100  0.04261 0.07252 0.11443 0.20068
150150  0.04261 0.07252 0.11442 0.20067
150200  0.04261 0.07252 0.11442 0.20066
150250  0.04261 0.07253 0.11442 0.20067
150300  0.04261 0.07253 0.11444 0.20068
150350  0.04262 0.07254 0.11446 0.20069
150400  0.04262 0.07254 0.11447 0.20069
150450  0.04263 0.07254 0.11448 0.2007
150500  0.04264 0.07255 0.11449 0.20069
150550  0.04264 0.07255 0.11448 0.20069
150600  0.04265 0.07255 0.11448 0.20069
150650  0.04266 0.07255 0.11446 0.2007
150700  0.04266 0.07255 0.11446 0.20071
150750  0.04267 0.07256 0.11446 0.20073
150800  0.04268 0.07256 0.11446 0.20075
150850  0.04268 0.07256 0.11446 0.20077
150900  0.04269 0.07255 0.11446 0.20079
150950  0.04269 0.07254 0.11445 0.2008
151000  0.04269 0.07254 0.11444 0.20081
151050  0.04269 0.07253 0.11444 0.20083
151100  0.04269 0.07253 0.11444 0.20086
151150  0.04269 0.07253 0.11445 0.2009
151200  0.04269 0.07253 0.11445 0.20093
151250  0.0427  0.07252 0.11445 0.20095
151300  0.0427  0.07252 0.11447 0.20097
151350  0.0427  0.07251 0.1145  0.20099
151400  0.04271 0.07251 0.11452 0.201
151450  0.04271 0.07251 0.11456 0.20101
151500  0.04271 0.07252 0.1146  0.20101
151550  0.04272 0.07252 0.11465 0.20102
151600  0.04273 0.07253 0.11469 0.20103
151650  0.04274 0.07254 0.11472 0.20106
151700  0.04275 0.07254 0.11474 0.20108
151750  0.04276 0.07254 0.11475 0.2011
151800  0.04278 0.07254 0.11475 0.20113
151850  0.04279 0.07253 0.11476 0.20117
151900  0.0428  0.07253 0.11476 0.20122
151950  0.04282 0.07252 0.11477 0.20127
152000  0.04283 0.0725  0.11478 0.20134
152050  0.04284 0.07249 0.11478 0.20142
152100  0.04285 0.07247 0.11479 0.20149
152150  0.04286 0.07246 0.1148  0.20157
152200  0.04286 0.07247 0.11481 0.20165
152250  0.04287 0.07247 0.11481 0.20173
152300  0.04288 0.07248 0.11483 0.20179
152350  0.0429  0.07249 0.11483 0.20182
152400  0.04291 0.0725  0.11484 0.20183
152450  0.04291 0.0725  0.11484 0.20182
152500  0.04292 0.0725  0.11484 0.2018
152550  0.04293 0.0725  0.11483 0.20178
152600  0.04294 0.07249 0.11482 0.20176
152650  0.04295 0.07248 0.11482 0.20174
152700  0.04296 0.07248 0.11481 0.20171
152750  0.04297 0.07248 0.11479 0.20169
152800  0.04297 0.07247 0.11478 0.20169
152850  0.04297 0.07247 0.11477 0.20169
152900  0.04297 0.07245 0.11476 0.20169
152950  0.04297 0.07244 0.11475 0.2017
153000  0.04297 0.07243 0.11476 0.20171
153050  0.04298 0.07241 0.11476 0.20173
153100  0.04298 0.0724  0.11477 0.20174
153150  0.04298 0.07239 0.11477 0.20175
153200  0.04299 0.07239 0.11477 0.20176
153250  0.043   0.07239 0.11479 0.20176
153300  0.04301 0.07239 0.11479 0.20177
153350  0.04301 0.07239 0.1148  0.20177
153400  0.04302 0.0724  0.11479 0.20177
153450  0.04303 0.07241 0.11478 0.20177
153500  0.04304 0.07242 0.11476 0.20177
153550  0.04304 0.07243 0.11473 0.20177
153600  0.04304 0.07244 0.11468 0.20177
153650  0.04304 0.07245 0.11464 0.20175
153700  0.04304 0.07246 0.1146  0.20173
153750  0.04304 0.07245 0.11457 0.2017
153800  0.04303 0.07245 0.11455 0.20166
153850  0.04303 0.07244 0.11455 0.20163
153900  0.04302 0.07243 0.11456 0.2016
153950  0.04302 0.07241 0.11457 0.20158
154000  0.04302 0.0724  0.11458 0.20156
154050  0.04303 0.0724  0.1146  0.20155
154100  0.04303 0.07239 0.11461 0.20154
154150  0.04303 0.07239 0.11463 0.20153
154200  0.04303 0.07239 0.11464 0.20152
154250  0.04304 0.0724  0.11464 0.20151
154300  0.04304 0.07241 0.11463 0.20151
154350  0.04305 0.07242 0.11463 0.20151
154400  0.04305 0.07244 0.11462 0.20152
154450  0.04305 0.07246 0.11461 0.20153
154500  0.04304 0.07248 0.11461 0.20154
154550  0.04304 0.07249 0.1146  0.20155
154600  0.04304 0.0725  0.11459 0.20156
154650  0.04305 0.07251 0.11458 0.20156
154700  0.04305 0.07251 0.11456 0.20155
154750  0.04306 0.07252 0.11455 0.20153
154800  0.04307 0.07253 0.11454 0.20151
154850  0.04308 0.07254 0.11454 0.20149
154900  0.04309 0.07254 0.11454 0.20146
154950  0.0431  0.07254 0.11454 0.20143
155000  0.04311 0.07253 0.11455 0.20142
155050  0.04312 0.07253 0.11456 0.20142
155100  0.04313 0.07252 0.11457 0.20143
155150  0.04314 0.07252 0.1146  0.20146
155200  0.04315 0.07252 0.11462 0.20148
155250  0.04315 0.07252 0.11464 0.20151
155300  0.04315 0.07251 0.11467 0.20154
155350  0.04315 0.07251 0.11469 0.20157
155400  0.04315 0.07249 0.11472 0.20159
155450  0.04315 0.07248 0.11474 0.2016
155500  0.04315 0.07248 0.11477 0.20163
155550  0.04315 0.07247 0.1148  0.20166
155600  0.04315 0.07246 0.11483 0.20169
155650  0.04315 0.07245 0.11485 0.20173
155700  0.04316 0.07245 0.11487 0.20177
155750  0.04316 0.07245 0.1149  0.20182
155800  0.04316 0.07245 0.11493 0.20186
155850  0.04317 0.07245 0.11496 0.2019
155900  0.04317 0.07244 0.11497 0.20194
155950  0.04318 0.07243 0.11498 0.20198
156000  0.04318 0.07241 0.11498 0.20202
156050  0.04319 0.0724  0.11499 0.20206
156100  0.0432  0.07238 0.11499 0.20209
156150  0.04321 0.07237 0.115   0.20212
156200  0.04322 0.07236 0.11501 0.20213
156250  0.04322 0.07235 0.11504 0.20213
156300  0.04323 0.07234 0.11507 0.20213
156350  0.04323 0.07234 0.1151  0.20213
156400  0.04323 0.07234 0.11514 0.20213
156450  0.04324 0.07233 0.11517 0.20212
156500  0.04325 0.07233 0.1152  0.20212
156550  0.04326 0.07232 0.11521 0.20212
156600  0.04327 0.07232 0.11522 0.20212
156650  0.04327 0.07231 0.11522 0.20211
156700  0.04328 0.0723  0.11522 0.2021
156750  0.04328 0.0723  0.11522 0.2021
156800  0.04328 0.07229 0.11522 0.2021
156850  0.04328 0.0723  0.11523 0.2021
156900  0.04329 0.0723  0.11524 0.20208
156950  0.0433  0.0723  0.11524 0.20205
157000  0.04331 0.0723  0.11525 0.20204
157050  0.04332 0.0723  0.11525 0.20202
157100  0.04334 0.0723  0.11525 0.20199
157150  0.04335 0.0723  0.11526 0.20196
157200  0.04337 0.0723  0.11525 0.20193
157250  0.04338 0.0723  0.11524 0.20189
157300  0.04339 0.0723  0.11523 0.20185
157350  0.0434  0.0723  0.1152  0.20181
157400  0.04341 0.07229 0.11518 0.20179
157450  0.04343 0.07229 0.11515 0.20178
157500  0.04345 0.0723  0.11512 0.20177
157550  0.04347 0.0723  0.11509 0.20177
157600  0.04348 0.07232 0.11507 0.20178
157650  0.04349 0.07233 0.11505 0.20178
157700  0.04351 0.07236 0.11503 0.20179
157750  0.04352 0.07239 0.11501 0.20177
157800  0.04353 0.07241 0.115   0.20174
157850  0.04354 0.07243 0.11499 0.2017
157900  0.04354 0.07245 0.115   0.20166
157950  0.04355 0.07245 0.115   0.20162
158000  0.04355 0.07246 0.11499 0.20158
158050  0.04356 0.07246 0.11499 0.20155
158100  0.04357 0.07245 0.11498 0.20152
158150  0.04358 0.07243 0.11498 0.20149
158200  0.04358 0.07242 0.11498 0.20145
158250  0.04359 0.07241 0.11497 0.20143
158300  0.04359 0.07241 0.11496 0.20141
158350  0.0436  0.0724  0.11497 0.2014
158400  0.04361 0.07239 0.11498 0.2014
158450  0.04362 0.07238 0.115   0.20141
158500  0.04362 0.07237 0.11501 0.20142
158550  0.04363 0.07236 0.11503 0.20144
158600  0.04364 0.07234 0.11504 0.20147
158650  0.04364 0.07233 0.11505 0.2015
158700  0.04365 0.07232 0.11506 0.20153
158750  0.04365 0.0723  0.11507 0.20157
158800  0.04365 0.0723  0.11508 0.2016
158850  0.04366 0.0723  0.1151  0.20163
158900  0.04367 0.07231 0.11511 0.20166
158950  0.04367 0.07231 0.11513 0.20169
159000  0.04368 0.07231 0.11514 0.20173
159050  0.04369 0.07232 0.11514 0.20176
159100  0.0437  0.07232 0.11515 0.2018
159150  0.04371 0.07231 0.11515 0.20182
159200  0.04372 0.0723  0.11513 0.20184
159250  0.04372 0.07229 0.11512 0.20187
159300  0.04373 0.07227 0.11512 0.20191
159350  0.04375 0.07226 0.11512 0.20195
159400  0.04377 0.07225 0.11512 0.20198
159450  0.04378 0.07225 0.11511 0.20201
159500  0.04378 0.07224 0.1151  0.20205
159550  0.04379 0.07225 0.11509 0.20208
159600  0.04379 0.07226 0.11509 0.20211
159650  0.0438  0.07227 0.11509 0.20213
159700  0.0438  0.07227 0.1151  0.20216
159750  0.0438  0.07228 0.11511 0.20218
159800  0.0438  0.07228 0.11512 0.2022
159850  0.0438  0.07228 0.11514 0.20221
159900  0.04381 0.07228 0.11517 0.20222
159950  0.04381 0.07229 0.11519 0.20223
160000  0.04381 0.07229 0.11521 0.20224
160050  0.04381 0.0723  0.11523 0.20225
160100  0.04381 0.0723  0.11525 0.20226
160150  0.04381 0.0723  0.11525 0.20226
160200  0.0438  0.07231 0.11526 0.20227
160250  0.0438  0.07231 0.11526 0.20229
160300  0.0438  0.07232 0.11526 0.2023
160350  0.0438  0.07232 0.11527 0.20231
160400  0.04381 0.07232 0.11528 0.20233
160450  0.04381 0.07233 0.1153  0.20234
160500  0.04381 0.07233 0.11532 0.20235
160550  0.04381 0.07233 0.11534 0.20237
160600  0.04381 0.07233 0.11536 0.20237
160650  0.04382 0.07233 0.11538 0.20236
160700  0.04382 0.07232 0.11541 0.20233
160750  0.04382 0.07231 0.11544 0.2023
160800  0.04382 0.0723  0.11546 0.20227
160850  0.04383 0.07229 0.11547 0.20225
160900  0.04383 0.07228 0.11548 0.20221
160950  0.04384 0.07228 0.11549 0.20217
161000  0.04385 0.07228 0.1155  0.20214
161050  0.04385 0.07227 0.11551 0.20211
161100  0.04386 0.07226 0.11552 0.20208
161150  0.04387 0.07225 0.11553 0.20205
161200  0.04387 0.07224 0.11553 0.20203
161250  0.04388 0.07224 0.11553 0.20202
161300  0.0439  0.07224 0.11554 0.202
161350  0.04391 0.07224 0.11555 0.202
161400  0.04392 0.07225 0.11556 0.20201
161450  0.04393 0.07227 0.11557 0.20202
161500  0.04394 0.07228 0.11556 0.20204
161550  0.04395 0.07229 0.11556 0.20207
161600  0.04396 0.0723  0.11555 0.20209
161650  0.04397 0.0723  0.11555 0.20211
161700  0.04398 0.0723  0.11555 0.20213
161750  0.04398 0.07229 0.11556 0.20214
161800  0.04399 0.07228 0.11556 0.20215
161850  0.044   0.07227 0.11555 0.20215
161900  0.04401 0.07227 0.11555 0.20214
161950  0.04402 0.07227 0.11553 0.20213
162000  0.04402 0.07228 0.1155  0.2021
162050  0.04403 0.07229 0.11547 0.20207
162100  0.04403 0.07229 0.11543 0.20204
162150  0.04404 0.0723  0.11538 0.20202
162200  0.04404 0.0723  0.11534 0.202
162250  0.04404 0.0723  0.1153  0.20197
162300  0.04404 0.0723  0.11526 0.20193
162350  0.04403 0.07231 0.11521 0.20188
162400  0.04403 0.07231 0.11517 0.20183
162450  0.04402 0.07232 0.11511 0.20177
162500  0.04401 0.07232 0.11507 0.20172
162550  0.04401 0.07232 0.11502 0.20167
162600  0.044   0.07232 0.11498 0.20165
162650  0.044   0.07231 0.11495 0.20162
162700  0.044   0.0723  0.11493 0.2016
162750  0.044   0.0723  0.1149  0.20157
162800  0.04402 0.0723  0.11489 0.20154
162850  0.04403 0.07229 0.11488 0.2015
162900  0.04404 0.07229 0.11486 0.20148
162950  0.04405 0.07229 0.11485 0.20146
163000  0.04406 0.07229 0.11484 0.20144
163050  0.04407 0.07229 0.11484 0.20143
163100  0.04408 0.07229 0.11483 0.20143
163150  0.04409 0.07229 0.11482 0.20142
163200  0.04411 0.07229 0.11481 0.2014
163250  0.04412 0.07228 0.1148  0.20138
163300  0.04414 0.07229 0.11481 0.20136
163350  0.04415 0.0723  0.11483 0.20134
163400  0.04416 0.0723  0.11485 0.20133
163450  0.04417 0.07231 0.11487 0.20132
163500  0.04417 0.07232 0.11488 0.2013
163550  0.04418 0.07233 0.11489 0.20129
163600  0.04418 0.07234 0.11491 0.20127
163650  0.04419 0.07235 0.11494 0.20124
163700  0.0442  0.07236 0.11497 0.20121
163750  0.0442  0.07237 0.115   0.20117
163800  0.04421 0.07239 0.11503 0.20114
163850  0.04421 0.07241 0.11505 0.20111
163900  0.04422 0.07243 0.11506 0.20108
163950  0.04424 0.07245 0.11506 0.20105
164000  0.04425 0.07247 0.11506 0.20103
164050  0.04427 0.07249 0.11506 0.201
164100  0.04429 0.07251 0.11505 0.20097
164150  0.0443  0.07252 0.11504 0.20094
164200  0.04431 0.07253 0.11504 0.20092
164250  0.04432 0.07254 0.11503 0.20089
164300  0.04433 0.07254 0.11504 0.20087
164350  0.04433 0.07254 0.11505 0.20086
164400  0.04433 0.07254 0.11506 0.20086
164450  0.04433 0.07253 0.11508 0.20086
164500  0.04433 0.07252 0.1151  0.20086
164550  0.04433 0.07251 0.11511 0.20086
164600  0.04433 0.0725  0.11513 0.20087
164650  0.04433 0.07249 0.11514 0.20087
164700  0.04433 0.07248 0.11516 0.20086
164750  0.04433 0.07247 0.11518 0.20085
164800  0.04434 0.07247 0.11521 0.20083
164850  0.04433 0.07246 0.11524 0.2008
164900  0.04433 0.07246 0.11528 0.20077
164950  0.04433 0.07245 0.11531 0.20073
165000  0.04433 0.07244 0.11534 0.20068
165050  0.04433 0.07243 0.11537 0.20064
165100  0.04433 0.07242 0.11541 0.20059
165150  0.04433 0.07241 0.11544 0.20053
165200  0.04433 0.07241 0.11546 0.20049
165250  0.04433 0.0724  0.11548 0.20045
165300  0.04433 0.07239 0.11549 0.2004
165350  0.04433 0.07238 0.1155  0.20035
165400  0.04433 0.07237 0.1155  0.2003
165450  0.04434 0.07237 0.11551 0.20024
165500  0.04435 0.07236 0.11552 0.20018
165550  0.04435 0.07235 0.11554 0.20012
165600  0.04436 0.07236 0.11555 0.20006
165650  0.04437 0.07237 0.11557 0.20001
165700  0.04437 0.07239 0.11559 0.19997
165750  0.04438 0.07241 0.1156  0.19993
165800  0.04438 0.07243 0.1156  0.1999
165850  0.04438 0.07245 0.11559 0.19988
165900  0.04439 0.07246 0.11557 0.19985
165950  0.04439 0.07247 0.11556 0.19982
166000  0.0444  0.07246 0.11554 0.19979
166050  0.04441 0.07246 0.11552 0.19976
166100  0.04442 0.07245 0.11549 0.19973
166150  0.04443 0.07245 0.11547 0.1997
166200  0.04443 0.07244 0.11544 0.19966
166250  0.04444 0.07244 0.11544 0.19961
166300  0.04444 0.07245 0.11543 0.19955
166350  0.04445 0.07244 0.11543 0.19948
166400  0.04445 0.07244 0.11544 0.19943
166450  0.04446 0.07244 0.11544 0.19939
166500  0.04447 0.07246 0.11545 0.19936
166550  0.04448 0.07248 0.11546 0.19932
166600  0.04448 0.0725  0.11546 0.19928
166650  0.04449 0.07253 0.11546 0.19926
166700  0.04449 0.07255 0.11546 0.19922
166750  0.04449 0.07258 0.11545 0.19918
166800  0.04449 0.07261 0.11545 0.19915
166850  0.04449 0.07263 0.11544 0.19911
166900  0.0445  0.07265 0.11545 0.19906
166950  0.0445  0.07268 0.11546 0.199
167000  0.0445  0.07269 0.11547 0.19895
167050  0.04451 0.0727  0.11549 0.19889
167100  0.04452 0.07271 0.11551 0.19884
167150  0.04452 0.07272 0.11552 0.19881
167200  0.04453 0.07274 0.11553 0.1988
167250  0.04453 0.07276 0.11555 0.19879
167300  0.04454 0.07278 0.11556 0.19878
167350  0.04455 0.07282 0.11558 0.19877
167400  0.04456 0.07285 0.11559 0.19878
167450  0.04457 0.07288 0.11561 0.19879
167500  0.04459 0.07291 0.11563 0.19881
167550  0.04461 0.07294 0.11564 0.19883
167600  0.04462 0.07295 0.11565 0.19886
167650  0.04464 0.07296 0.11565 0.19889
167700  0.04465 0.07297 0.11565 0.1989
167750  0.04465 0.07298 0.11565 0.19891
167800  0.04466 0.07299 0.11565 0.19891
167850  0.04466 0.07301 0.11565 0.19891
167900  0.04465 0.07302 0.11564 0.1989
167950  0.04466 0.07304 0.11564 0.19887
168000  0.04467 0.07305 0.11565 0.19882
168050  0.04468 0.07307 0.11566 0.19878
168100  0.0447  0.07309 0.11567 0.19875
168150  0.04472 0.0731  0.11568 0.19873
168200  0.04473 0.07313 0.1157  0.19869
168250  0.04475 0.07315 0.11573 0.19865
168300  0.04476 0.07317 0.11575 0.19859
168350  0.04477 0.07319 0.11578 0.19854
168400  0.04477 0.0732  0.11581 0.19849
168450  0.04478 0.0732  0.11584 0.19843
168500  0.04478 0.0732  0.11586 0.19839
168550  0.04478 0.0732  0.11589 0.19836
168600  0.04478 0.07319 0.11592 0.19833
168650  0.04478 0.07318 0.11595 0.19829
168700  0.04478 0.07318 0.11598 0.19826
168750  0.04478 0.07318 0.11602 0.19824
168800  0.04478 0.07319 0.11605 0.19821
168850  0.04479 0.07319 0.11609 0.19819
168900  0.04479 0.07319 0.11614 0.19816
