   fs    GO-OH  GO-OH-SV GO-OH-DV GO-OH-SW
 28850  0.07379 0.09983 0.08163 0.07107
 28900  0.07381  0.0999 0.08165  0.0711
 28950  0.07383 0.09996 0.08166 0.07113
 29000  0.07385 0.10002 0.08168 0.07116
 29050  0.07386 0.10008  0.0817 0.07118
 29100  0.07388 0.10014 0.08172 0.07121
 29150   0.0739  0.1002 0.08174 0.07124
 29200  0.07392 0.10026 0.08176 0.07127
 29250  0.07394 0.10032 0.08178  0.0713
 29300  0.07395 0.10038  0.0818 0.07132
 29350  0.07397 0.10043 0.08182 0.07135
 29400  0.07399 0.10049 0.08183 0.07138
 29450  0.07401 0.10055 0.08185 0.07141
 29500  0.07403 0.10061 0.08187 0.07143
 29550  0.07404 0.10067 0.08189 0.07146
 29600  0.07406 0.10073 0.08191 0.07149
 29650  0.07408 0.10079 0.08193 0.07152
 29700   0.0741 0.10085 0.08195 0.07154
 29750  0.07411 0.10091 0.08197 0.07157
 29800  0.07413 0.10097 0.08199  0.0716
 29850  0.07415 0.10102 0.08201 0.07162
 29900  0.07417 0.10108 0.08202 0.07165
 29950  0.07418 0.10114 0.08204 0.07168
 30000   0.0742  0.1012 0.08206 0.07171
 30050  0.07422 0.10126 0.08208 0.07173
 30100  0.07424 0.10132  0.0821 0.07176
 30150  0.07425 0.10137 0.08212 0.07179
 30200  0.07427 0.10143 0.08214 0.07181
 30250  0.07429 0.10149 0.08216 0.07184
 30300   0.0743 0.10155 0.08218 0.07187
 30350  0.07432  0.1016  0.0822  0.0719
 30400  0.07434 0.10166 0.08221 0.07192
 30450  0.07436 0.10172 0.08223 0.07195
 30500  0.07437 0.10178 0.08225 0.07198
 30550  0.07439 0.10183 0.08227  0.072
 30600  0.07441 0.10189 0.08229 0.07203
 30650  0.07442 0.10195 0.08231 0.07206
 30700  0.07444  0.102  0.08233 0.07208
 30750  0.07446 0.10206 0.08235 0.07211
 30800  0.07447 0.10212 0.08237 0.07214
 30850  0.07449 0.10217 0.08239 0.07216
 30900  0.07451 0.10223 0.08241 0.07219
 30950  0.07452 0.10228 0.08242 0.07222
 31000  0.07454 0.10234 0.08244 0.07224
 31050  0.07456  0.1024 0.08246 0.07227
 31100  0.07457 0.10245 0.08248  0.0723
 31150  0.07459 0.10251  0.0825 0.07232
 31200  0.07461 0.10256 0.08252 0.07235
 31250  0.07462 0.10262 0.08254 0.07238
 31300  0.07464 0.10268 0.08256  0.0724
 31350  0.07465 0.10273 0.08258 0.07243
 31400  0.07467 0.10279  0.0826 0.07246
 31450  0.07469 0.10284 0.08262 0.07248
 31500   0.0747  0.1029 0.08263 0.07251
 31550  0.07472 0.10295 0.08265 0.07254
 31600  0.07474 0.10301 0.08267 0.07256
 31650  0.07475 0.10306 0.08269 0.07259
 31700  0.07477 0.10312 0.08271 0.07261
 31750  0.07478 0.10317 0.08273 0.07264
 31800   0.0748 0.10322 0.08275 0.07267
 31850  0.07481 0.10328 0.08277 0.07269
 31900  0.07483 0.10333 0.08279 0.07272
 31950  0.07485 0.10339 0.08281 0.07274
 32000  0.07486 0.10344 0.08283 0.07277
 32050  0.07488 0.10349 0.08285  0.0728
 32100  0.07489 0.10355 0.08287 0.07282
 32150  0.07491  0.1036 0.08288 0.07285
 32200  0.07492 0.10366  0.0829 0.07288
 32250  0.07494 0.10371 0.08292  0.0729
 32300  0.07495 0.10376 0.08294 0.07293
 32350  0.07497 0.10382 0.08296 0.07295
 32400  0.07499 0.10387 0.08298 0.07298
 32450   0.075  0.10392  0.083   0.073
 32500  0.07502 0.10397 0.08302 0.07303
 32550  0.07503 0.10403 0.08304 0.07306
 32600  0.07505 0.10408 0.08306 0.07308
 32650  0.07506 0.10413 0.08308 0.07311
 32700  0.07508 0.10419  0.0831 0.07313
 32750  0.07509 0.10424 0.08312 0.07316
 32800  0.07511 0.10429 0.08313 0.07318
 32850  0.07512 0.10434 0.08315 0.07321
 32900  0.07514 0.10439 0.08317 0.07324
 32950  0.07515 0.10445 0.08319 0.07326
 33000  0.07517  0.1045 0.08321 0.07329
 33050  0.07518 0.10455 0.08323 0.07331
 33100   0.0752  0.1046 0.08325 0.07334
 33150  0.07521 0.10465 0.08327 0.07336
 33200  0.07522 0.10471 0.08329 0.07339
 33250  0.07524 0.10476 0.08331 0.07341
 33300  0.07525 0.10481 0.08333 0.07344
 33350  0.07527 0.10486 0.08335 0.07347
 33400  0.07528 0.10491 0.08337 0.07349
 33450   0.0753 0.10496 0.08339 0.07352
 33500  0.07531 0.10501  0.0834 0.07354
 33550  0.07533 0.10506 0.08342 0.07357
 33600  0.07534 0.10511 0.08344 0.07359
 33650  0.07535 0.10516 0.08346 0.07362
 33700  0.07537 0.10521 0.08348 0.07364
 33750  0.07538 0.10526  0.0835 0.07367
 33800   0.0754 0.10531 0.08352 0.07369
 33850  0.07541 0.10537 0.08354 0.07372
 33900  0.07543 0.10542 0.08356 0.07374
 33950  0.07544 0.10546 0.08358 0.07377
 34000  0.07545 0.10551  0.0836 0.07379
 34050  0.07547 0.10556 0.08362 0.07382
 34100  0.07548 0.10561 0.08364 0.07384
 34150  0.07549 0.10566 0.08366 0.07387
 34200  0.07551 0.10571 0.08368 0.07389
 34250  0.07552 0.10576  0.0837 0.07392
 34300  0.07554 0.10581 0.08371 0.07394
 34350  0.07555 0.10586 0.08373 0.07397
 34400  0.07556 0.10591 0.08375 0.07399
 34450  0.07558 0.10596 0.08377 0.07402
 34500  0.07559 0.10601 0.08379 0.07404
 34550   0.0756 0.10606 0.08381 0.07407
 34600  0.07562  0.1061 0.08383 0.07409
 34650  0.07563 0.10615 0.08385 0.07412
 34700  0.07564  0.1062 0.08387 0.07414
 34750  0.07566 0.10625 0.08389 0.07416
 34800  0.07567  0.1063 0.08391 0.07419
 34850  0.07568 0.10635 0.08393 0.07421
 34900   0.0757 0.10639 0.08395 0.07424
 34950  0.07571 0.10644 0.08397 0.07426
 35000  0.07572 0.10649 0.08399 0.07429
 35050  0.07574 0.10654 0.08401 0.07431
 35100  0.07575 0.10658 0.08403 0.07434
 35150  0.07576 0.10663 0.08405 0.07436
 35200  0.07578 0.10668 0.08407 0.07438
 35250  0.07579 0.10673 0.08408 0.07441
 35300   0.0758 0.10677  0.0841 0.07443
 35350  0.07581 0.10682 0.08412 0.07446
 35400  0.07583 0.10687 0.08414 0.07448
 35450  0.07584 0.10691 0.08416 0.07451
 35500  0.07585 0.10696 0.08418 0.07453
 35550  0.07586 0.10701  0.0842 0.07455
 35600  0.07588 0.10705 0.08422 0.07458
 35650  0.07589  0.1071 0.08424  0.0746
 35700   0.0759 0.10715 0.08426 0.07463
 35750  0.07591 0.10719 0.08428 0.07465
 35800  0.07593 0.10724  0.0843 0.07467
 35850  0.07594 0.10728 0.08432  0.0747
 35900  0.07595 0.10733 0.08434 0.07472
 35950  0.07596 0.10738 0.08436 0.07475
 36000  0.07598 0.10742 0.08438 0.07477
 36050  0.07599 0.10747  0.0844 0.07479
 36100   0.076  0.10751 0.08442 0.07482
 36150  0.07601 0.10756 0.08444 0.07484
 36200  0.07602  0.1076 0.08446 0.07487
 36250  0.07604 0.10765 0.08448 0.07489
 36300  0.07605 0.10769  0.0845 0.07491
 36350  0.07606 0.10774 0.08452 0.07494
 36400  0.07607 0.10778 0.08453 0.07496
 36450  0.07608 0.10783 0.08455 0.07498
 36500   0.0761 0.10787 0.08457 0.07501
 36550  0.07611 0.10792 0.08459 0.07503
 36600  0.07612 0.10796 0.08461 0.07506
 36650  0.07613  0.108  0.08463 0.07508
 36700  0.07614 0.10805 0.08465  0.0751
 36750  0.07615 0.10809 0.08467 0.07513
 36800  0.07617 0.10814 0.08469 0.07515
 36850  0.07618 0.10818 0.08471 0.07517
 36900  0.07619 0.10822 0.08473  0.0752
 36950   0.0762 0.10827 0.08475 0.07522
 37000  0.07621 0.10831 0.08477 0.07524
 37050  0.07622 0.10836 0.08479 0.07527
 37100  0.07623  0.1084 0.08481 0.07529
 37150  0.07625 0.10844 0.08483 0.07531
 37200  0.07626 0.10848 0.08485 0.07534
 37250  0.07627 0.10853 0.08487 0.07536
 37300  0.07628 0.10857 0.08489 0.07538
 37350  0.07629 0.10861 0.08491 0.07541
 37400   0.0763 0.10866 0.08493 0.07543
 37450  0.07631  0.1087 0.08495 0.07545
 37500  0.07632 0.10874 0.08497 0.07548
 37550  0.07628 0.10871 0.08492 0.07544
 37600  0.07626 0.10871 0.08489 0.07543
 37650  0.07625 0.10872 0.08488 0.07543
 37700  0.07625 0.10874 0.08489 0.07544
 37750  0.07625 0.10877  0.0849 0.07544
 37800  0.07626 0.10882 0.08493 0.07545
 37850  0.07626 0.10887 0.08495 0.07547
 37900  0.07626 0.10893 0.08498 0.07549
 37950  0.07627 0.10899 0.08501 0.07553
 38000  0.07627 0.10905 0.08504 0.07557
 38050  0.07628 0.10912 0.08507 0.07561
 38100  0.07628 0.10918 0.08511 0.07565
 38150  0.07628 0.10925 0.08515 0.07568
 38200  0.07629 0.10931  0.0852 0.07572
 38250   0.0763 0.10937 0.08525 0.07575
 38300  0.07632 0.10942  0.0853 0.07578
 38350  0.07634 0.10949 0.08534 0.07582
 38400  0.07635 0.10956 0.08538 0.07586
 38450  0.07637 0.10963 0.08542 0.07589
 38500  0.07639 0.10971 0.08545 0.07593
 38550   0.0764 0.10979 0.08548 0.07597
 38600  0.07642 0.10986 0.08551 0.07601
 38650  0.07644 0.10993 0.08553 0.07604
 38700  0.07646 0.10999 0.08555 0.07607
 38750  0.07649 0.11005 0.08557  0.0761
 38800  0.07652  0.1101  0.0856 0.07612
 38850  0.07654 0.11015 0.08562 0.07615
 38900  0.07656 0.11019 0.08565 0.07618
 38950  0.07657 0.11023 0.08568 0.07621
 39000  0.07658 0.11027 0.08571 0.07623
 39050  0.07659 0.11029 0.08574 0.07626
 39100  0.07659  0.1103 0.08578 0.07628
 39150   0.0766 0.11032 0.08581 0.07631
 39200   0.0766 0.11034 0.08584 0.07633
 39250  0.07661 0.11035 0.08587 0.07635
 39300  0.07662 0.11037 0.08589 0.07636
 39350  0.07663 0.11039 0.08591 0.07638
 39400  0.07664 0.11042 0.08592  0.0764
 39450  0.07665 0.11045 0.08594 0.07642
 39500  0.07665 0.11049 0.08595 0.07645
 39550  0.07664 0.11053 0.08595 0.07648
 39600  0.07663 0.11057 0.08596 0.07651
 39650  0.07663 0.11061 0.08596 0.07653
 39700  0.07662 0.11065 0.08596 0.07655
 39750  0.07662 0.11068 0.08597 0.07657
 39800  0.07662 0.11072 0.08598 0.07659
 39850  0.07662 0.11077 0.08599 0.07661
 39900  0.07663 0.11081 0.08601 0.07663
 39950  0.07663 0.11086 0.08602 0.07665
 40000  0.07664 0.11091 0.08603 0.07667
 40050  0.07664 0.11096 0.08604 0.07668
 40100  0.07664  0.111  0.08604  0.0767
 40150  0.07664 0.11104 0.08604 0.07671
 40200  0.07665 0.11108 0.08604 0.07672
 40250  0.07665 0.11111 0.08605 0.07674
 40300  0.07664 0.11115 0.08606 0.07676
 40350  0.07664 0.11119 0.08607  0.0768
 40400  0.07664 0.11123 0.08609 0.07684
 40450  0.07664 0.11126 0.08612 0.07688
 40500  0.07663 0.11129 0.08615 0.07691
 40550  0.07662 0.11131 0.08618 0.07695
 40600  0.07662 0.11133 0.08622 0.07698
 40650  0.07661 0.11135 0.08626 0.07702
 40700  0.07661 0.11138 0.08629 0.07706
 40750   0.0766  0.1114 0.08633  0.0771
 40800  0.07661 0.11143 0.08636 0.07714
 40850  0.07661 0.11146  0.0864 0.07716
 40900  0.07662 0.11148 0.08644 0.07719
 40950  0.07663 0.11151 0.08647 0.07722
 41000  0.07665 0.11152 0.08652 0.07726
 41050  0.07666 0.11153 0.08656 0.07729
 41100  0.07668 0.11152 0.08661 0.07732
 41150   0.0767 0.11151 0.08665 0.07734
 41200  0.07673  0.1115 0.08668 0.07737
 41250  0.07674  0.1115 0.08672 0.07739
 41300  0.07676 0.11149 0.08674 0.07742
 41350  0.07677 0.11148 0.08675 0.07745
 41400  0.07678 0.11148 0.08676 0.07748
 41450  0.07678 0.11149 0.08677 0.07751
 41500  0.07678 0.11149 0.08677 0.07754
 41550  0.07678  0.1115 0.08677 0.07757
 41600  0.07678 0.11152 0.08677  0.0776
 41650  0.07678 0.11153 0.08678 0.07764
 41700  0.07678 0.11156 0.08678 0.07768
 41750  0.07677 0.11158 0.08678 0.07771
 41800  0.07676 0.11162 0.08678 0.07773
 41850  0.07675 0.11165 0.08677 0.07775
 41900  0.07675 0.11169 0.08677 0.07776
 41950  0.07675 0.11174 0.08678 0.07777
 42000  0.07675 0.11178  0.0868 0.07779
 42050  0.07675 0.11182 0.08682 0.07781
 42100  0.07676 0.11188 0.08684 0.07783
 42150  0.07677 0.11192 0.08686 0.07785
 42200  0.07677 0.11196 0.08689 0.07788
 42250  0.07678  0.112  0.08691 0.07789
 42300  0.07677 0.11204 0.08694 0.07791
 42350  0.07677 0.11208 0.08698 0.07792
 42400  0.07678 0.11212 0.08701 0.07793
 42450  0.07679 0.11216 0.08704 0.07795
 42500  0.07681  0.1122 0.08707 0.07796
 42550  0.07682 0.11224 0.08711 0.07798
 42600  0.07683 0.11229 0.08714 0.07801
 42650  0.07683 0.11233 0.08717 0.07803
 42700  0.07683 0.11236 0.08721 0.07805
 42750  0.07683  0.1124 0.08723 0.07807
 42800  0.07683 0.11242 0.08726  0.0781
 42850  0.07683 0.11244 0.08728 0.07813
 42900  0.07683 0.11245 0.08729 0.07816
 42950  0.07683 0.11245 0.08731 0.07819
 43000  0.07682 0.11245 0.08733 0.07822
 43050  0.07682 0.11246 0.08735 0.07826
 43100  0.07682 0.11246 0.08737 0.07829
 43150  0.07682 0.11247 0.08739 0.07832
 43200  0.07682 0.11247  0.0874 0.07835
 43250  0.07683 0.11248 0.08741 0.07837
 43300  0.07683 0.11248 0.08742 0.07839
 43350  0.07684 0.11248 0.08743 0.07841
 43400  0.07685 0.11248 0.08743 0.07844
 43450  0.07687 0.11248 0.08744 0.07846
 43500  0.07688 0.11248 0.08744 0.07849
 43550  0.07689 0.11248 0.08744 0.07852
 43600   0.0769 0.11248 0.08743 0.07855
 43650  0.07691 0.11249 0.08743 0.07858
 43700  0.07692 0.11249 0.08744  0.0786
 43750  0.07692 0.11251 0.08746 0.07862
 43800  0.07693 0.11252 0.08748 0.07864
 43850  0.07693 0.11254 0.08751 0.07865
 43900  0.07693 0.11257 0.08754 0.07867
 43950  0.07693 0.11261 0.08757 0.07869
 44000  0.07693 0.11265 0.08759 0.07871
 44050  0.07694 0.11269 0.08761 0.07873
 44100  0.07696 0.11273 0.08763 0.07875
 44150  0.07697 0.11277 0.08765 0.07877
 44200  0.07699 0.11281 0.08767 0.07879
 44250   0.077  0.11285 0.08769 0.07881
 44300   0.077  0.11289 0.08771 0.07883
 44350  0.07699 0.11293 0.08773 0.07886
 44400  0.07699 0.11297 0.08776 0.07889
 44450  0.07698 0.11301  0.0878 0.07892
 44500  0.07697 0.11305 0.08784 0.07895
 44550  0.07696 0.11309 0.08787 0.07899
 44600  0.07695 0.11312 0.08791 0.07902
 44650  0.07693 0.11315 0.08794 0.07904
 44700  0.07691 0.11318 0.08796 0.07907
 44750  0.07689  0.1132 0.08798 0.07909
 44800  0.07686 0.11321 0.08801 0.07911
 44850  0.07684 0.11322 0.08803 0.07914
 44900  0.07682 0.11322 0.08805 0.07916
 44950  0.07681 0.11322 0.08807 0.07918
 45000  0.07681 0.11322 0.08809  0.0792
 45050   0.0768 0.11322  0.0881 0.07923
 45100  0.07679 0.11321  0.0881 0.07927
 45150  0.07677 0.11321 0.08811 0.07931
 45200  0.07675 0.11321 0.08812 0.07935
 45250  0.07673 0.11321 0.08813 0.07939
 45300  0.07671 0.11321 0.08814 0.07943
 45350   0.0767 0.11321 0.08816 0.07946
 45400   0.0767 0.11323 0.08819 0.07949
 45450  0.07669 0.11325 0.08822 0.07951
 45500  0.07669 0.11327 0.08826 0.07953
 45550  0.07668 0.11329  0.0883 0.07955
 45600  0.07668  0.1133 0.08834 0.07956
 45650  0.07668 0.11331 0.08838 0.07958
 45700  0.07667 0.11332 0.08843  0.0796
 45750  0.07667 0.11333 0.08847 0.07961
 45800  0.07666 0.11335 0.08852 0.07963
 45850  0.07665 0.11336 0.08856 0.07964
 45900  0.07664 0.11338  0.0886 0.07965
 45950  0.07663 0.11338 0.08863 0.07967
 46000  0.07662 0.11339 0.08866  0.0797
 46050  0.07662 0.11341 0.08867 0.07973
 46100  0.07661 0.11342 0.08869 0.07976
 46150   0.0766 0.11343 0.08871 0.07979
 46200  0.07659 0.11344 0.08874 0.07982
 46250  0.07659 0.11344 0.08876 0.07986
 46300  0.07659 0.11344 0.08879 0.07989
 46350  0.07659 0.11344 0.08882 0.07991
 46400  0.07659 0.11343 0.08884 0.07994
 46450  0.07658 0.11342 0.08885 0.07996
 46500  0.07657 0.11342 0.08887 0.07998
 46550  0.07657 0.11342  0.0889 0.08001
 46600  0.07656 0.11342 0.08892 0.08003
 46650  0.07656  0.1134 0.08893 0.08004
 46700  0.07655 0.11339 0.08894 0.08005
 46750  0.07655 0.11338 0.08894 0.08005
 46800  0.07654 0.11337 0.08894 0.08006
 46850  0.07654 0.11336 0.08894 0.08008
 46900  0.07653 0.11336 0.08893  0.0801
 46950  0.07653 0.11336 0.08893 0.08012
 47000  0.07652 0.11337 0.08892 0.08015
 47050  0.07652 0.11339 0.08892 0.08017
 47100  0.07651 0.11341 0.08892  0.0802
 47150  0.07649 0.11343 0.08892 0.08023
 47200  0.07648 0.11345 0.08894 0.08027
 47250  0.07647 0.11348 0.08896  0.0803
 47300  0.07646 0.11351 0.08899 0.08034
 47350  0.07645 0.11353 0.08903 0.08037
 47400  0.07645 0.11357 0.08907  0.0804
 47450  0.07644  0.1136 0.08911 0.08044
 47500  0.07644 0.11365 0.08917 0.08047
 47550  0.07643  0.1137 0.08922  0.0805
 47600  0.07643 0.11376 0.08928 0.08053
 47650  0.07643 0.11382 0.08933 0.08056
 47700  0.07643 0.11388 0.08937 0.08058
 47750  0.07641 0.11394 0.08942  0.0806
 47800  0.07639 0.11399 0.08946 0.08062
 47850  0.07637 0.11403  0.0895 0.08065
 47900  0.07635 0.11407 0.08953 0.08067
 47950  0.07634 0.11411 0.08956 0.08069
 48000  0.07633 0.11414 0.08958 0.08072
 48050  0.07632 0.11418  0.0896 0.08074
 48100  0.07631 0.11421 0.08961 0.08077
 48150   0.0763 0.11425 0.08963 0.08079
 48200   0.0763 0.11429 0.08965 0.08081
 48250  0.07629 0.11434 0.08967 0.08083
 48300  0.07627 0.11437  0.0897 0.08085
 48350  0.07627 0.11441 0.08972 0.08087
 48400  0.07626 0.11446 0.08974 0.08089
 48450  0.07626  0.1145 0.08977 0.08091
 48500  0.07625 0.11455 0.08979 0.08092
 48550  0.07625  0.1146 0.08982 0.08094
 48600  0.07625 0.11465 0.08985 0.08096
 48650  0.07625 0.11471 0.08988 0.08098
 48700  0.07624 0.11476  0.0899  0.081
 48750  0.07624  0.1148 0.08991 0.08102
 48800  0.07625 0.11483 0.08993 0.08104
 48850  0.07626 0.11485 0.08995 0.08107
 48900  0.07626 0.11487 0.08997 0.08109
 48950  0.07627 0.11489 0.08998 0.08111
 49000  0.07627  0.1149 0.08999 0.08113
 49050  0.07627 0.11493   0.09  0.08114
 49100  0.07626 0.11494 0.09002 0.08114
 49150  0.07623 0.11496 0.09004 0.08116
 49200   0.0762 0.11497 0.09007 0.08117
 49250  0.07618 0.11497 0.09009  0.0812
 49300  0.07615 0.11496 0.09012 0.08122
 49350  0.07613 0.11497 0.09014 0.08124
 49400  0.07612 0.11497 0.09017 0.08127
 49450  0.07612 0.11498  0.0902 0.08129
 49500  0.07612  0.115  0.09024 0.08131
 49550  0.07613 0.11501 0.09028 0.08132
 49600  0.07614 0.11503 0.09031 0.08133
 49650  0.07614 0.11506 0.09035 0.08134
 49700  0.07615 0.11508 0.09038 0.08134
 49750  0.07616 0.11511 0.09042 0.08136
 49800  0.07616 0.11514 0.09045 0.08138
 49850  0.07616 0.11517 0.09048  0.0814
 49900  0.07616 0.11521 0.09052 0.08141
 49950  0.07616 0.11524 0.09056 0.08143
 50000  0.07616 0.11528 0.09061 0.08143
 50050  0.07617  0.1153 0.09066 0.08144
 50100  0.07617 0.11533 0.09072 0.08145
 50150  0.07618 0.11536 0.09076 0.08146
 50200  0.07619 0.11537  0.0908 0.08147
 50250   0.0762  0.1154 0.09083 0.08148
 50300  0.07621 0.11542 0.09084 0.08149
 50350  0.07622 0.11545 0.09084  0.0815
 50400  0.07623 0.11548 0.09085 0.08152
 50450  0.07623 0.11552 0.09084 0.08155
 50500  0.07624 0.11556 0.09084 0.08157
 50550  0.07624 0.11559 0.09083 0.08159
 50600  0.07624 0.11563 0.09082 0.08161
 50650  0.07625 0.11567 0.09082 0.08163
 50700  0.07624 0.11571 0.09083 0.08166
 50750  0.07624 0.11575 0.09084 0.08169
 50800  0.07623 0.11579 0.09086 0.08172
 50850  0.07623 0.11581 0.09087 0.08176
 50900  0.07622 0.11584  0.0909 0.08179
 50950  0.07621 0.11587 0.09092 0.08183
 51000   0.0762 0.11589 0.09094 0.08185
 51050  0.07619 0.11592 0.09097 0.08188
 51100  0.07618 0.11594  0.091  0.08191
 51150  0.07617 0.11596 0.09103 0.08194
 51200  0.07617 0.11598 0.09106 0.08198
 51250  0.07617  0.116  0.09108 0.08202
 51300  0.07618 0.11602 0.09111 0.08206
 51350  0.07619 0.11604 0.09113  0.0821
 51400  0.07621 0.11607 0.09114 0.08213
 51450  0.07623  0.1161 0.09116 0.08216
 51500  0.07624 0.11613 0.09119 0.08217
 51550  0.07624 0.11617 0.09122 0.08218
 51600  0.07623 0.11621 0.09124  0.0822
 51650  0.07622 0.11625 0.09127 0.08221
 51700  0.07621 0.11628  0.0913 0.08222
 51750  0.07619 0.11632 0.09133 0.08222
 51800  0.07617 0.11635 0.09136 0.08223
 51850  0.07616 0.11638 0.09139 0.08223
 51900  0.07615 0.11641 0.09142 0.08224
 51950  0.07614 0.11643 0.09146 0.08225
 52000  0.07613 0.11645 0.09148 0.08227
 52050  0.07612 0.11648  0.0915 0.08228
 52100  0.07612 0.11652 0.09152  0.0823
 52150  0.07612 0.11657 0.09154 0.08232
 52200  0.07612 0.11662 0.09156 0.08233
 52250  0.07611 0.11667 0.09158 0.08234
 52300  0.07611 0.11672 0.09161 0.08235
 52350   0.0761 0.11675 0.09165 0.08237
 52400   0.0761 0.11679 0.09168 0.08239
 52450  0.07609 0.11682 0.09172 0.08242
 52500  0.07609 0.11684 0.09176 0.08245
 52550  0.07609 0.11687 0.09179 0.08247
 52600  0.07609 0.11689 0.09182 0.08249
 52650  0.07608  0.1169 0.09184 0.08251
 52700  0.07607 0.11691 0.09187 0.08253
 52750  0.07607 0.11692 0.09189 0.08255
 52800  0.07606 0.11692 0.09192 0.08257
 52850  0.07604 0.11691 0.09194 0.08259
 52900  0.07603  0.1169 0.09195 0.08261
 52950  0.07602 0.11689 0.09195 0.08263
 53000  0.07601 0.11689 0.09196 0.08266
 53050  0.07599 0.11689 0.09197 0.08269
 53100  0.07597 0.11689 0.09199 0.08271
 53150  0.07595  0.1169 0.09202 0.08274
 53200  0.07594 0.11691 0.09205 0.08275
 53250  0.07593 0.11691 0.09208 0.08276
 53300  0.07592 0.11692 0.09211 0.08277
 53350  0.07591 0.11692 0.09213 0.08277
 53400  0.07589 0.11693 0.09216 0.08279
 53450  0.07588 0.11694 0.09218 0.08281
 53500  0.07586 0.11696 0.09221 0.08283
 53550  0.07585 0.11697 0.09224 0.08285
 53600  0.07584 0.11698 0.09226 0.08286
 53650  0.07583 0.11699 0.09229 0.08288
 53700  0.07582  0.117  0.09231 0.08289
 53750  0.07581 0.11702 0.09234  0.0829
 53800   0.0758 0.11702 0.09236 0.08292
 53850  0.07579 0.11703 0.09238 0.08293
 53900  0.07577 0.11704 0.09239 0.08296
 53950  0.07577 0.11706 0.09241 0.08298
 54000  0.07576 0.11707 0.09242 0.08299
 54050  0.07575 0.11709 0.09244  0.083
 54100  0.07574 0.11711 0.09246  0.083
 54150  0.07572 0.11714 0.09248  0.083
 54200  0.07571 0.11717 0.09251  0.083
 54250   0.0757  0.1172 0.09253 0.08301
 54300  0.07569 0.11723 0.09254 0.08302
 54350  0.07568 0.11725 0.09256 0.08303
 54400  0.07567 0.11727 0.09256 0.08304
 54450  0.07567  0.1173 0.09255 0.08305
 54500  0.07566 0.11732 0.09255 0.08307
 54550  0.07567 0.11735 0.09254 0.08309
 54600  0.07568 0.11737 0.09253  0.0831
 54650  0.07569 0.11739 0.09252 0.08312
 54700   0.0757 0.11741 0.09252 0.08314
 54750  0.07572 0.11743 0.09252 0.08315
 54800  0.07573 0.11744 0.09254 0.08316
